seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr11	104326076	104327617	1542	*	28.3509	28.6348	6	Intron (ENSMUST00000106992/ENSMUSG00000018411, intron 9 of 9)	11	104250902	104259361	8460	2	ENSMUSG00000085134	-66715	NA	NA	NA	66715
chr7	45056343	45057460	1118	*	28.6353	28.6353	6	Exon (ENSMUST00000210690/ENSMUSG00000007837, exon 6 of 8)	7	45027563	45052881	25319	2	ENSMUSG00000046574	-3462	233210	Prr12	proline rich 12	3462
chr17	83870870	83872067	1198	*	28.6359	28.6359	6	Distal Intergenic	17	83851675	83854418	2744	2	ENSMUSG00000097254	-16452	320021	C430042M11Rik	RIKEN cDNA C430042M11 gene	16452
chr8	22060152	22061239	1088	*	28.6363	28.6363	6	Promoter (<=1kb)	8	21992785	22060305	67521	2	ENSMUSG00000006567	0	11979	Atp7b	ATPase, Cu++ transporting, beta polypeptide	0
chr18	34954149	34955094	946	*	28.6375	28.6375	6	Promoter (<=1kb)	18	34937414	34954357	16944	2	ENSMUSG00000024359	0	15526	Hspa9	heat shock protein 9	0
chr9	72881697	72882898	1202	*	28.6387	28.6387	6	Intron (ENSMUST00000055535/ENSMUSG00000036030, intron 11 of 19)	9	72889045	72890485	1441	1	ENSMUSG00000102330	-6147	NA	NA	NA	6147
chr2	37780035	37781238	1204	*	28.6396	28.6396	6	Intron (ENSMUST00000050372/ENSMUSG00000035403, intron 1 of 12)	2	37776249	37799103	22855	1	ENSMUSG00000035403	3786	241324	Crb2	crumbs family member 2	3786
chr11	3852947	3853906	960	*	28.6405	28.6405	6	Intron (ENSMUST00000070552/ENSMUSG00000020435, intron 1 of 13)	11	3703731	3863903	160173	2	ENSMUSG00000020435	9997	74309	Osbp2	oxysterol binding protein 2	9997
chr1	31222112	31223153	1042	*	28.6413	28.6413	6	Promoter (<=1kb)	1	31222838	31224288	1451	1	ENSMUSG00000026063	0	74708	Dnaaf6	dynein axonemal assembly factor 6	0
chr1	36536695	36537492	798	*	28.6413	28.6413	6	Promoter (<=1kb)	1	36530188	36536883	6696	2	ENSMUSG00000067653	0	78321	Ankrd23	ankyrin repeat domain 23	0
chr19	10904267	10905332	1066	*	28.6416	28.6416	6	3' UTR	19	10895231	10909559	14329	1	ENSMUSG00000024735	9036	28000	Prpf19	pre-mRNA processing factor 19	9036
chr10	47085119	47086344	1226	*	28.6421	28.6421	6	Intron (ENSMUST00000214355/ENSMUSG00000110843, intron 1 of 2)	10	47080534	47081243	710	1	ENSMUSG00000111057	4585	NA	NA	NA	4585
chr10	92722253	92723324	1072	*	28.6433	28.6433	6	Promoter (<=1kb)	10	92684746	92722420	37675	2	ENSMUSG00000019988	0	17997	Nedd1	neural precursor cell expressed, developmentally down-regulated gene 1	0
chr2	132178884	132180087	1204	*	28.6438	28.6438	6	Intron (ENSMUST00000131603/ENSMUSG00000086756, intron 2 of 2)	2	132052496	132145108	92613	2	ENSMUSG00000027340	-33776	54338	Slc23a2	solute carrier family 23 (nucleobase transporters), member 2	33776
chr11	6433211	6434292	1082	*	28.6439	28.6439	6	Exon (ENSMUST00000109737/ENSMUSG00000041126, exon 3 of 5)	11	6427229	6444443	17215	2	ENSMUSG00000041126	10151	77605	H2az2	H2A.Z histone variant 2	10151
chr6	86520220	86521239	1020	*	28.6468	28.6468	6	Distal Intergenic	6	86513891	86516273	2383	2	ENSMUSG00000107689	-3947	NA	NA	NA	3947
chr9	114584546	114585783	1238	*	28.6476	28.6476	6	Distal Intergenic	9	114602088	114602192	105	2	ENSMUSG00000087925	16409	NA	NA	NA	16409
chr6	28421120	28422319	1200	*	28.5976	28.6477	6	Promoter (1-2kb)	6	28423560	28426602	3043	1	ENSMUSG00000020440	-1241	11844	Arf5	ADP-ribosylation factor 5	1241
chr17	45627736	45629055	1320	*	28.648	28.648	6	Distal Intergenic	17	45620679	45620759	81	1	ENSMUSG00000065743	7057	115488875	Gm25008	predicted gene, 25008	7057
chr11	96943366	96944759	1394	*	28.6518	28.6518	6	Promoter (<=1kb)	11	96937825	96943986	6162	2	ENSMUSG00000018659	0	103711	Pnpo	pyridoxine 5'-phosphate oxidase	0
chr2	163498806	163499975	1170	*	28.652	28.652	6	Exon (ENSMUST00000109416/ENSMUSG00000078949, exon 4 of 5)	2	163492318	163502612	10295	1	ENSMUSG00000078949	6488	100043899	R3hdml	R3H domain containing-like	6488
chr3	152228568	152229989	1422	*	28.6523	28.6523	6	Exon (ENSMUST00000198046/ENSMUSG00000028034, exon 1 of 1)	3	152210422	152236826	26405	1	ENSMUSG00000028034	18146	51886	Fubp1	far upstream element (FUSE) binding protein 1	18146
chr7	19580996	19582301	1306	*	28.6527	28.653	6	3' UTR	7	19564946	19577595	12650	2	ENSMUSG00000044709	-3401	69731	Gemin7	gem nuclear organelle associated protein 7	3401
chr19	21712939	21714514	1576	*	28.4818	28.6551	6	Distal Intergenic	19	21729270	21729745	476	1	ENSMUSG00000118055	-14756	NA	NA	NA	14756
chr18	10626638	10627843	1206	*	28.66	28.66	6	Exon (ENSMUST00000002551/ENSMUSG00000002477, exon 3 of 4)	18	10617775	10642079	24305	1	ENSMUSG00000002477	8863	20641	Snrpd1	small nuclear ribonucleoprotein D1	8863
chr6	89066670	89067715	1046	*	28.6603	28.6603	6	Intron (ENSMUST00000168837/ENSMUSG00000055403, intron 1 of 2)	6	89140994	89147388	6395	1	ENSMUSG00000090254	-73279	434065	Gm1965	predicted gene 1965	73279
chr9	66511818	66513071	1254	*	28.661	28.661	6	Promoter (1-2kb)	9	66508375	66514609	6235	2	ENSMUSG00000050503	1538	74165	Fbxl22	F-box and leucine-rich repeat protein 22	1538
chr1	13166331	13167378	1048	*	28.6627	28.6627	6	Exon (ENSMUST00000081713/ENSMUSG00000005886, exon 12 of 22)	1	13177462	13179714	2253	2	ENSMUSG00000103506	12336	NA	NA	NA	12336
chr14	55819395	55820446	1052	*	28.6628	28.6628	6	Distal Intergenic	14	55823144	55833943	10800	1	ENSMUSG00000023411	-2698	73181	Nfatc4	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4	2698
chr15	59294809	59296272	1464	*	28.6632	28.6632	6	Distal Intergenic	15	59306948	59312013	5066	1	ENSMUSG00000098528	-10676	100416830	Zfp572	zinc finger protein 572	10676
chr10	70351322	70352389	1068	*	28.6643	28.6643	6	Distal Intergenic	10	70338302	70338454	153	1	ENSMUSG00000112676	13020	102636776	Gm20108	putative 60S ribosomal protein L39-like 5	13020
chr5	72228473	72229652	1180	*	28.6677	28.6677	6	Exon (ENSMUST00000156937/ENSMUSG00000046808, exon 2 of 2)	5	72203329	72298775	95447	1	ENSMUSG00000046808	25144	231287	Atp10d	ATPase, class V, type 10D	25144
chr5	91956443	91957642	1200	*	28.6706	28.6706	6	Promoter (1-2kb)	5	91958000	91958962	963	2	ENSMUSG00000107200	1320	NA	NA	NA	1320
chr18	24193391	24194372	982	*	28.6713	28.6713	6	Distal Intergenic	18	24205344	24286818	81475	1	ENSMUSG00000000420	-10972	14423	Galnt1	polypeptide N-acetylgalactosaminyltransferase 1	10972
chr1	77496608	77497669	1062	*	28.6624	28.6718	6	Promoter (<=1kb)	1	77496653	77496768	116	2	ENSMUSG00000099141	0	102465180	Mir6352	microRNA 6352	0
chr4	32571818	32572787	970	*	28.6723	28.6723	6	Promoter (<=1kb)	4	32559680	32571708	12029	2	ENSMUSG00000086150	-110	414068	Bach2os	BTB and CNC homology 2, opposite strand	110
chr7	127921500	127924320	2821	*	28.3418	28.677	6	Exon (ENSMUST00000033070/ENSMUSG00000030801, exon 6 of 11)	7	127925716	127930104	4389	2	ENSMUSG00000030800	5784	76560	Prss8	protease, serine 8 (prostasin)	5784
chr2	132857797	132859296	1500	*	28.4703	28.6778	6	Intron (ENSMUST00000028835/ENSMUSG00000027357, intron 3 of 6)	2	132845999	132847256	1258	2	ENSMUSG00000086575	-10541	NA	NA	NA	10541
chr19	7559158	7560735	1578	*	28.3298	28.6803	6	Promoter (1-2kb)	19	7557459	7588545	31087	1	ENSMUSG00000060675	1699	225845	Plaat3	phospholipase A and acyltransferase 3	1699
chr6	54992269	54993544	1276	*	28.6817	28.6817	6	Promoter (<=1kb)	6	54982580	54992950	10371	2	ENSMUSG00000002797	0	110175	Ggct	gamma-glutamyl cyclotransferase	0
chr9	14325124	14326197	1074	*	28.6823	28.6823	6	3' UTR	9	14335612	14343063	7452	1	ENSMUSG00000111555	-9415	NA	NA	NA	9415
chr4	87472754	87474035	1282	*	28.6833	28.6833	6	Distal Intergenic	4	87432272	87432336	65	1	ENSMUSG00000093065	40482	NA	NA	NA	40482
chr7	109037680	109039209	1530	*	27.9815	28.6877	6	3' UTR	7	109076136	109076242	107	2	ENSMUSG00000094199	37033	NA	NA	NA	37033
chr8	26981112	26982345	1234	*	28.6889	28.6889	6	Promoter (1-2kb)	8	26977391	26980001	2611	2	ENSMUSG00000109954	-1111	NA	NA	NA	1111
chr2	32175493	32176462	970	*	28.6908	28.6908	6	Intron (ENSMUST00000036691/ENSMUSG00000039262, intron 1 of 29)	2	32173171	32173249	79	1	ENSMUSG00000099155	2322	NA	NA	NA	2322
chr17	21383213	21384608	1396	*	28.6919	28.6919	6	Promoter (<=1kb)	17	21383748	21399265	15518	1	ENSMUSG00000062743	0	210503	Zfp677	zinc finger protein 677	0
chr14	21848385	21850866	2482	*	28.5802	28.6952	6	Promoter (<=1kb)	14	21845855	21848977	3123	2	ENSMUSG00000021773	0	69156	Comtd1	catechol-O-methyltransferase domain containing 1	0
chr11	69794868	69795915	1048	*	28.6979	28.6979	6	Promoter (<=1kb)	11	69784036	69795943	11908	2	ENSMUSG00000041189	28	11443	Chrnb1	cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)	28
chr14	73487876	73489049	1174	*	28.698	28.698	6	Distal Intergenic	14	73493093	73493924	832	1	ENSMUSG00000115530	-4044	NA	NA	NA	4044
chr11	98550495	98552078	1584	*	28.5251	28.6992	6	Promoter (<=1kb)	11	98551097	98558665	7569	1	ENSMUSG00000017195	0	69376	Zpbp2	zona pellucida binding protein 2	0
chr8	31211159	31212162	1004	*	28.7008	28.7008	6	Intron (ENSMUST00000066173/ENSMUSG00000046152, intron 3 of 4)	8	31214886	31215351	466	2	ENSMUSG00000083588	3189	NA	NA	NA	3189
chr17	9749431	9750886	1456	*	27.9029	28.7022	6	Exon (ENSMUST00000233804/ENSMUSG00000117264, exon 4 of 4)	17	9705342	9726361	21020	2	ENSMUSG00000117341	-23070	NA	NA	NA	23070
chr5	92333757	92334902	1146	*	28.7026	28.7026	6	Promoter (1-2kb)	5	92331827	92414628	82802	1	ENSMUSG00000034842	1930	109979	Art3	ADP-ribosyltransferase 3	1930
chr8	41459539	41460854	1316	*	28.7073	28.7073	6	Distal Intergenic	8	41397459	41417074	19616	2	ENSMUSG00000031590	-42465	14300	Frg1	FSHD region gene 1	42465
chr11	79986160	79987407	1248	*	28.7074	28.7074	6	Distal Intergenic	11	79993106	80034123	41018	1	ENSMUSG00000017548	-5699	52615	Suz12	SUZ12 polycomb repressive complex 2 subunit	5699
chr15	38465791	38467178	1388	*	28.7077	28.7077	6	Distal Intergenic	15	38436225	38455134	18910	2	ENSMUSG00000115009	-10657	NA	NA	NA	10657
chr1	165674471	165675530	1060	*	28.6322	28.7087	6	Intron (ENSMUST00000097474/ENSMUSG00000040723, intron 1 of 5)	1	165694765	165694907	143	1	ENSMUSG00000105249	-19235	NA	NA	NA	19235
chr16	10969656	10970649	994	*	28.7095	28.7095	6	Intron (ENSMUST00000023143/ENSMUSG00000022500, intron 1 of 3)	16	10965724	10965849	126	1	ENSMUSG00000093897	3932	NA	NA	NA	3932
chr17	75513621	75515160	1540	*	28.7129	28.7129	6	Exon (ENSMUST00000164192/ENSMUSG00000071042, exon 12 of 17)	17	75537086	75551946	14861	2	ENSMUSG00000002017	36786	72722	Fam98a	family with sequence similarity 98, member A	36786
chr5	136952416	136953767	1352	*	28.7148	28.7148	6	Promoter (<=1kb)	5	136953275	136966234	12960	1	ENSMUSG00000019054	0	66437	Fis1	fission, mitochondrial 1	0
chr4	95556811	95557874	1064	*	28.7152	28.7152	6	Promoter (<=1kb)	4	95557507	95926939	369433	1	ENSMUSG00000028573	0	75578	Fggy	FGGY carbohydrate kinase domain containing	0
chr10	17729192	17730285	1094	*	28.7158	28.7158	6	Distal Intergenic	10	17723218	17725674	2457	1	ENSMUSG00000039910	5974	17684	Cited2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	5974
chr3	12254341	12255904	1564	*	28.2916	28.7163	6	Distal Intergenic	3	12384243	12384609	367	2	ENSMUSG00000103339	128705	108168848	Gm37996	predicted gene, 37996	128705
chr4	150292758	150294133	1376	*	28.7167	28.7167	6	Intron (ENSMUST00000105682/ENSMUSG00000039852, intron 1 of 22)	4	150281646	150621966	340321	1	ENSMUSG00000039852	11112	68703	Rere	arginine glutamic acid dipeptide (RE) repeats	11112
chr2	11571947	11573244	1298	*	28.7172	28.7172	6	Distal Intergenic	2	11471433	11554077	82645	2	ENSMUSG00000026773	-17870	170768	Pfkfb3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	17870
chr7	145283390	145284605	1216	*	28.7182	28.7182	6	Promoter (<=1kb)	7	145186524	145284011	97488	2	ENSMUSG00000048677	0	233979	Tpcn2	two pore segment channel 2	0
chr17	56391559	56392632	1074	*	28.7194	28.7194	6	Intron (ENSMUST00000025036/ENSMUSG00000024201, intron 11 of 22)	17	56418846	56418909	64	2	ENSMUSG00000098339	26277	102465590	Mir6977	microRNA 6977	26277
chr2	98661830	98663209	1380	*	28.72	28.72	6	Promoter (<=1kb)	2	98662237	98664083	1847	1	ENSMUSG00000075015	0	NA	NA	NA	0
chr11	3263466	3264965	1500	*	28.2438	28.7201	6	Promoter (1-2kb)	11	3187360	3266415	79056	2	ENSMUSG00000020457	1450	13494	Drg1	developmentally regulated GTP binding protein 1	1450
chr17	46682700	46683797	1098	*	28.7244	28.7244	6	Promoter (1-2kb)	17	46674550	46680914	6365	2	ENSMUSG00000063576	-1786	71765	Klhdc3	kelch domain containing 3	1786
chr10	13512682	13514095	1414	*	28.7253	28.7253	6	Exon (ENSMUST00000060212/ENSMUSG00000019810, exon 6 of 8)	10	13499540	13519035	19496	1	ENSMUSG00000019810	13142	66848	Fuca2	fucosidase, alpha-L- 2, plasma	13142
chr10	128090465	128092012	1548	*	28.6426	28.7289	6	Promoter (<=1kb)	10	128091577	128129303	37727	1	ENSMUSG00000040054	0	116848	Baz2a	bromodomain adjacent to zinc finger domain, 2A	0
chr1	88278560	88280127	1568	*	28.1722	28.7291	6	Promoter (<=1kb)	1	88277661	88389293	111633	1	ENSMUSG00000036251	899	171382	Trpm8	transient receptor potential cation channel, subfamily M, member 8	899
chr6	115812429	115813588	1160	*	28.7314	28.7314	6	Intron (ENSMUST00000032468/ENSMUSG00000030321, intron 7 of 8)	6	115805505	115808747	3243	2	ENSMUSG00000057841	-3682	19951	Rpl32	ribosomal protein L32	3682
chr2	34616305	34617196	892	*	28.7362	28.7362	6	Intron (ENSMUST00000124443/ENSMUSG00000038696, intron 9 of 10)	2	34649514	34650240	727	2	ENSMUSG00000087635	33044	NA	NA	NA	33044
chr3	96576331	96577394	1064	*	28.7371	28.7371	6	Promoter (<=1kb)	3	96576984	96580663	3680	1	ENSMUSG00000087610	0	NA	NA	NA	0
chr13	4549549	4550410	862	*	28.7402	28.7402	6	Distal Intergenic	13	4574075	4586541	12467	1	ENSMUSG00000021207	-23665	77337	Akr1c21	aldo-keto reductase family 1, member C21	23665
chr18	58409923	58410948	1026	*	28.7431	28.7431	6	Distal Intergenic	18	58556257	58612773	56517	1	ENSMUSG00000024600	-145309	225579	Slc27a6	solute carrier family 27 (fatty acid transporter), member 6	145309
chr9	72953365	72954660	1296	*	28.7456	28.7456	6	Distal Intergenic	9	72958785	72973064	14280	1	ENSMUSG00000092192	-4125	67685	Dnaaf4	dynein axonemal assembly factor 4	4125
chr1	34485103	34486634	1532	*	28.7465	28.7465	6	Promoter (<=1kb)	1	34477167	34485933	8767	2	ENSMUSG00000101223	0	NA	NA	NA	0
chr3	20056929	20058510	1582	*	28.491	28.7469	6	Promoter (<=1kb)	3	20057811	20118490	60680	1	ENSMUSG00000002428	0	20585	Hltf	helicase-like transcription factor	0
chr13	30321592	30323159	1568	*	28.2899	28.747	6	Distal Intergenic	13	30336441	30382867	46427	1	ENSMUSG00000049115	-13282	11607	Agtr1a	angiotensin II receptor, type 1a	13282
chr9	59679267	59680852	1586	*	28.7337	28.7479	6	Promoter (<=1kb)	9	59680144	59718874	38731	1	ENSMUSG00000074259	0	546134	Gramd2	GRAM domain containing 2	0
chr11	105149645	105150910	1266	*	28.75	28.75	6	Distal Intergenic	11	105141214	105141309	96	1	ENSMUSG00000088259	8431	NA	NA	NA	8431
chr1	42855973	42857076	1104	*	28.7537	28.7537	6	Intron (ENSMUST00000057208/ENSMUSG00000060679, intron 1 of 10)	1	42851233	42905683	54451	1	ENSMUSG00000060679	4740	69527	Mrps9	mitochondrial ribosomal protein S9	4740
chr12	100479499	100480516	1018	*	28.7539	28.7539	6	Intron (ENSMUST00000221602/ENSMUSG00000113895, intron 2 of 3)	12	100465039	100488390	23352	1	ENSMUSG00000113895	14460	NA	NA	NA	14460
chr11	5040295	5041400	1106	*	28.7548	28.7548	6	Exon (ENSMUST00000109897/ENSMUSG00000009090, exon 20 of 21)	11	5038211	5038307	97	1	ENSMUSG00000088634	2084	115487911	Gm24958	predicted gene, 24958	2084
chr1	180720106	180721067	962	*	28.7552	28.7552	6	Promoter (<=1kb)	1	180721614	180722091	478	1	ENSMUSG00000104202	-547	NA	NA	NA	547
chr3	138643874	138644897	1024	*	28.7566	28.7566	6	Promoter (<=1kb)	3	138643756	138643944	189	2	ENSMUSG00000105126	0	NA	NA	NA	0
chr17	71667432	71668729	1298	*	28.7574	28.7574	6	Distal Intergenic	17	71673261	71729669	56409	1	ENSMUSG00000045761	-4532	320159	Togaram2	TOG array regulator of axonemal microtubules 2	4532
chr11	78002788	78003729	942	*	28.7575	28.7575	6	Intron (ENSMUST00000108360/ENSMUSG00000037791, intron 2 of 10)	11	77982754	78030539	47786	1	ENSMUSG00000037791	20034	268448	Phf12	PHD finger protein 12	20034
chr15	38154937	38156454	1518	*	28.1037	28.7582	6	Distal Intergenic	15	38184009	38202217	18209	2	ENSMUSG00000115680	45763	NA	NA	NA	45763
chr4	98724403	98725914	1512	*	28.6679	28.7588	6	Promoter (<=1kb)	4	98726734	98738480	11747	1	ENSMUSG00000087166	-820	381591	L1td1	LINE-1 type transposase domain containing 1	820
chr14	121506217	121507350	1134	*	28.7568	28.7604	6	Promoter (<=1kb)	14	121459621	121505252	45632	2	ENSMUSG00000025557	-965	56643	Slc15a1	solute carrier family 15 (oligopeptide transporter), member 1	965
chr2	24940926	24941817	892	*	28.7614	28.7614	6	Distal Intergenic	2	24936831	24936956	126	1	ENSMUSG00000093190	4095	NA	NA	NA	4095
chr11	97076298	97077325	1028	*	28.7621	28.7621	6	Distal Intergenic	11	97063768	97063874	107	1	ENSMUSG00000098769	12530	102465893	Mir8103	microRNA 8103	12530
chr1	164306780	164308153	1374	*	28.7626	28.7626	6	Promoter (<=1kb)	1	164289800	164307489	17690	2	ENSMUSG00000026577	0	66352	Blzf1	basic leucine zipper nuclear factor 1	0
chr3	103032808	103034315	1508	*	28.7655	28.7655	6	Intron (ENSMUST00000029446/ENSMUSG00000068823, intron 2 of 19)	3	103020426	103058186	37761	1	ENSMUSG00000068823	12382	229663	Csde1	cold shock domain containing E1, RNA binding	12382
chr17	67542660	67545635	2976	*	28.0397	28.7658	6	Distal Intergenic	17	67551607	67551883	277	1	ENSMUSG00000087829	-5972	NA	NA	NA	5972
chr3	36154901	36155946	1046	*	28.7687	28.7687	6	Intron (ENSMUST00000197653/ENSMUSG00000033883, intron 1 of 3)	3	36151017	36170342	19326	1	ENSMUSG00000033883	3884	241944	Zfp267	zinc finger protein 267	3884
chr4	152154507	152155648	1142	*	28.7726	28.7726	6	Promoter (1-2kb)	4	152157007	152157490	484	2	ENSMUSG00000081544	1842	NA	NA	NA	1842
chr17	35064747	35065808	1062	*	28.7729	28.7729	6	Promoter (<=1kb)	17	35065388	35070050	4663	1	ENSMUSG00000092586	0	68468	Ly6g6c	lymphocyte antigen 6 complex, locus G6C	0
chr1	14918335	14919784	1450	*	28.643	28.775	6	Promoter (<=1kb)	1	14872648	14918862	46215	2	ENSMUSG00000032769	0	277328	Trpa1	transient receptor potential cation channel, subfamily A, member 1	0
chr15	3194579	3195780	1202	*	28.7758	28.7758	6	Distal Intergenic	15	3177707	3180308	2602	1	ENSMUSG00000115397	16872	NA	NA	NA	16872
chr10	79984260	79985845	1586	*	28.6073	28.7768	6	Promoter (<=1kb)	10	79974948	79984330	9383	2	ENSMUSG00000013858	0	216157	Tmem259	transmembrane protein 259	0
chr4	26174288	26175609	1322	*	28.7775	28.7775	6	Distal Intergenic	4	26324506	26346891	22386	2	ENSMUSG00000040520	171282	242362	Manea	mannosidase, endo-alpha	171282
chr16	13618115	13619274	1160	*	28.7779	28.7779	6	Intron (ENSMUST00000058884/ENSMUSG00000022685, intron 18 of 23)	16	13537960	13668170	130211	2	ENSMUSG00000022685	48896	74108	Parn	poly(A)-specific ribonuclease (deadenylation nuclease)	48896
chr7	109984304	109985391	1088	*	28.78	28.78	6	Promoter (1-2kb)	7	109972187	109986929	14743	2	ENSMUSG00000047554	1538	233724	Tmem41b	transmembrane protein 41B	1538
chr9	95413661	95414608	948	*	28.7822	28.7822	6	Distal Intergenic	9	95410669	95411656	988	2	ENSMUSG00000101281	-2005	NA	NA	NA	2005
chr18	32239583	32240866	1284	*	28.7843	28.7843	6	Promoter (<=1kb)	18	32240300	32270151	29852	1	ENSMUSG00000024382	0	13872	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3	0
chr11	100626153	100627382	1230	*	28.7854	28.7854	6	3' UTR	11	100582818	100620188	37371	2	ENSMUSG00000014195	-5965	56354	Dnajc7	DnaJ heat shock protein family (Hsp40) member C7	5965
chr9	114589506	114591079	1574	*	28.6451	28.7874	6	Intron (ENSMUST00000070117/ENSMUSG00000056167, intron 19 of 19)	9	114602088	114602192	105	2	ENSMUSG00000087925	11113	NA	NA	NA	11113
chr4	35156938	35158189	1252	*	28.7499	28.7878	6	Promoter (<=1kb)	4	34949074	35157484	208411	2	ENSMUSG00000073910	0	214944	Mob3b	MOB kinase activator 3B	0
chr9	21424204	21425645	1442	*	28.4832	28.7898	6	Promoter (<=1kb)	9	21424908	21507759	82852	1	ENSMUSG00000033335	0	13430	Dnm2	dynamin 2	0
chr6	57565422	57566975	1554	*	28.3805	28.79	6	Promoter (<=1kb)	6	57565793	57566109	317	1	ENSMUSG00000092903	0	NA	NA	NA	0
chr19	3854226	3855525	1300	*	28.7913	28.7913	6	Promoter (1-2kb)	19	3798615	3852419	53805	2	ENSMUSG00000082848	-1807	NA	NA	NA	1807
chr7	3596878	3598441	1564	*	28.7934	28.7934	6	Intron (ENSMUST00000206503/ENSMUSG00000108644, intron 1 of 3)	7	3591646	3604150	12505	2	ENSMUSG00000108644	5709	NA	NA	NA	5709
chr7	130325634	130327047	1414	*	28.7676	28.7951	6	Intron (ENSMUST00000124096/ENSMUSG00000030849, intron 2 of 6)	7	130352038	130354362	2325	2	ENSMUSG00000082988	27315	546005	Gm5903	ring finger and WD repeat domain 3 pseudogene	27315
chr17	15211993	15213410	1418	*	28.7995	28.7995	6	Distal Intergenic	17	15231581	15247917	16337	2	ENSMUSG00000097624	34507	328747	Gm5091	predicted gene 5091	34507
chr8	34161596	34162989	1394	*	28.801	28.801	6	Intron (ENSMUST00000239436/ENSMUSG00000031532, intron 2 of 5)	8	34166622	34166712	91	2	ENSMUSG00000098785	3723	102465211	Mir6395	microRNA 6395	3723
chr10	20316560	20318061	1502	*	28.8043	28.8043	6	5' UTR	10	20312469	20344613	32145	1	ENSMUSG00000037608	4091	72567	Bclaf1	BCL2-associated transcription factor 1	4091
chr11	62761380	62762483	1104	*	28.8052	28.8052	6	Promoter (<=1kb)	11	62761236	62765554	4319	1	ENSMUSG00000086674	144	NA	NA	NA	144
chr8	34186945	34188198	1254	*	28.8056	28.8056	6	Distal Intergenic	8	34166622	34166712	91	2	ENSMUSG00000098785	-20233	102465211	Mir6395	microRNA 6395	20233
chr8	70896906	70897797	892	*	28.8107	28.8107	6	Promoter (<=1kb)	8	70894722	70897412	2691	2	ENSMUSG00000045128	0	76808	Rpl18a	ribosomal protein L18A	0
chr9	14443261	14444494	1234	*	28.8123	28.8123	6	Distal Intergenic	9	14449355	14449439	85	2	ENSMUSG00000111252	4945	NA	NA	NA	4945
chr11	107185470	107186677	1208	*	28.8126	28.8126	6	Exon (ENSMUST00000018577/ENSMUSG00000018433, exon 3 of 18)	11	107166663	107189381	22719	2	ENSMUSG00000018433	2704	68979	Nol11	nucleolar protein 11	2704
chr13	100570678	100571673	996	*	28.8139	28.8139	6	Distal Intergenic	13	100559402	100560032	631	2	ENSMUSG00000114332	-10646	NA	NA	NA	10646
chr19	8957119	8958280	1162	*	28.815	28.815	6	Intron (ENSMUST00000096239/ENSMUSG00000071645, intron 2 of 8)	19	8953847	8966210	12364	1	ENSMUSG00000071645	3272	70044	Tut1	terminal uridylyl transferase 1, U6 snRNA-specific	3272
chr17	12963979	12965090	1112	*	28.8153	28.8153	6	Promoter (1-2kb)	17	12962768	12963190	423	1	ENSMUSG00000089695	1211	108168333	Gm15946	predicted gene 15946	1211
chr11	60870428	60871545	1118	*	28.82	28.82	6	Intron (ENSMUST00000168218/ENSMUSG00000043284, intron 2 of 2)	11	60864452	60879272	14821	2	ENSMUSG00000043284	7727	216821	Tmem11	transmembrane protein 11	7727
chr5	35752369	35753428	1060	*	28.8207	28.8207	6	Distal Intergenic	5	35757880	35884973	127094	1	ENSMUSG00000029095	-4452	231148	Ablim2	actin-binding LIM protein 2	4452
chr2	32946026	32947137	1112	*	28.8273	28.8273	6	Exon (ENSMUST00000028132/ENSMUSG00000026792, exon 11 of 25)	2	32961559	32965345	3787	1	ENSMUSG00000038900	-14422	269261	Rpl12	ribosomal protein L12	14422
chr2	32835761	32836808	1048	*	28.8282	28.8282	6	Intron (ENSMUST00000050000/ENSMUSG00000026797, intron 1 of 18)	2	32831989	32832116	128	1	ENSMUSG00000064652	3772	115486134	Gm24165	predicted gene, 24165	3772
chr11	61661592	61662479	888	*	28.8297	28.8297	6	Intron (ENSMUST00000004959/ENSMUSG00000004837, intron 2 of 4)	11	61653265	61672784	19520	1	ENSMUSG00000004837	8327	71520	Grap	GRB2-related adaptor protein	8327
chr16	10517704	10518845	1142	*	28.8298	28.8298	6	3' UTR	16	10502531	10543054	40524	2	ENSMUSG00000038055	24209	58239	Dexi	dexamethasone-induced transcript	24209
chr1	118421411	118422306	896	*	28.8312	28.8312	6	Intron (ENSMUST00000049404/ENSMUSG00000064302, intron 2 of 39)	1	118453355	118453485	131	2	ENSMUSG00000077257	31179	115485782	Gm26080	predicted gene, 26080	31179
chr7	31036568	31037607	1040	*	28.8319	28.8319	6	Intron (ENSMUST00000161805/ENSMUSG00000009687, intron 4 of 7)	7	31040258	31040317	60	2	ENSMUSG00000098783	2710	102465635	Mir7050	microRNA 7050	2710
chr12	5375557	5376848	1292	*	28.832	28.832	6	Promoter (<=1kb)	12	5077472	5375682	298211	2	ENSMUSG00000020627	0	208439	Klhl29	kelch-like 29	0
