seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr2	37701923	37702580	658	*	13.3282	13.3282	7	Promoter (<=1kb)	2	37673621	37702184	28564	2	ENSDARG00000013117	0	322115	mfsd14a2	major facilitator superfamily domain containing 14A2	0
chr19	15744528	15745135	608	*	13.3285	13.3285	7	Distal Intergenic	19	15666928	15716605	49678	1	ENSDARG00000024619	77600	566899	foxo6b	forkhead box O6 b	77600
chr23	20610842	20611493	652	*	13.3286	13.3286	7	Distal Intergenic	23	20592161	20602762	10602	1	ENSDARG00000074293	18681	100330315	adnpb	activity-dependent neuroprotector homeobox b	18681
chr22	11122598	11123219	622	*	13.3301	13.3301	7	Intron (ENSDART00000047442/ENSDARG00000017798, intron 1 of 12)	22	11114471	11170556	56086	1	ENSDARG00000017798	8127	402921	bcor	BCL6 corepressor	8127
chr5	36328527	36329098	572	*	13.3303	13.3303	7	Distal Intergenic	5	36332565	36336290	3726	1	ENSDARG00000011989	-3467	81881	crx	cone-rod homeobox	3467
chr7	6302223	6303044	822	*	13.3309	13.3309	7	Promoter (<=1kb)	7	6302305	6302727	423	2	ENSDARG00000105482	0	794549	LOC794549	histone H4	0
chr11	44120402	44121075	674	*	13.3315	13.3315	7	Distal Intergenic	11	44107327	44115528	8202	1	ENSDARG00000101057	13075	572211	srsf7b	serine and arginine rich splicing factor 7b	13075
chr18	7643677	7644290	614	*	13.3325	13.3325	7	Exon (ENSDART00000062150/ENSDARG00000042387, exon 6 of 12)	18	7652350	7668323	15974	1	ENSDARG00000042391	-8060	NA	NA	NA	8060
chr14	25637696	25638299	604	*	13.3337	13.3337	7	Promoter (<=1kb)	14	25626128	25637922	11795	2	ENSDARG00000017741	0	335512	g3bp1	GTPase activating protein (SH3 domain) binding protein 1	0
chr3	41695724	41696301	578	*	13.3344	13.3344	7	Distal Intergenic	3	41644003	41649320	5318	2	ENSDARG00000033382	-46404	445036	grifin	galectin-related inter-fiber protein	46404
chr12	44826754	44827673	920	*	13.3367	13.3367	7	Promoter (1-2kb)	12	44818222	44825699	7478	2	ENSDARG00000004948	-1055	541348	bccip	BRCA2 and CDKN1A interacting protein	1055
chr11	25018952	25019865	914	*	13.3375	13.3375	7	Promoter (<=1kb)	11	25019406	25028619	9214	1	ENSDARG00000088178	0	564072	tp53inp2	tumor protein p53 inducible nuclear protein 2	0
chr15	28777114	28777753	640	*	13.3396	13.3396	7	Intron (ENSDART00000166036/ENSDARG00000017673, intron 3 of 5)	15	28752771	28833948	81178	1	ENSDARG00000017673	24343	553201	nova2	NOVA alternative splicing regulator 2	24343
chr20	8896900	8897493	594	*	13.3405	13.3405	7	Distal Intergenic	20	8946669	8946784	116	1	ENSDARG00000106077	-49176	NA	NA	NA	49176
chr20	54191867	54192486	620	*	13.3405	13.3405	7	5' UTR	20	54177625	54206912	29288	2	ENSDARG00000024746	14426	565155	hsp90aa1.2	heat shock protein 90, alpha (cytosolic), class A member 1, tandem duplicate 2	14426
chr1	25644559	25645120	562	*	13.3408	13.3408	7	Distal Intergenic	1	25656812	25656927	116	2	ENSDARG00000107180	11807	NA	NA	NA	11807
chr12	40972247	40972862	616	*	13.3428	13.3428	7	Exon (ENSDART00000158811/ENSDARG00000101579, exon 12 of 14)	12	40965957	40966073	117	1	ENSDARG00000108209	6290	NA	NA	NA	6290
chr8	31097974	31098623	650	*	13.3435	13.3435	7	Promoter (<=1kb)	8	31090032	31098305	8274	2	ENSDARG00000068409	0	562092	vgll4l	vestigial like 4 like	0
chr15	30569928	30570505	578	*	13.3455	13.3455	7	Exon (ENSDART00000100194/ENSDARG00000032614, exon 12 of 15)	15	30478589	30480673	2085	2	ENSDARG00000107193	-89255	NA	NA	NA	89255
chr8	4656595	4657248	654	*	13.3459	13.3459	7	Distal Intergenic	8	4649398	4649561	164	1	ENSDARG00000080448	7197	NA	NA	NA	7197
chr21	6455310	6455915	606	*	13.346	13.346	7	Distal Intergenic	21	6477566	6477683	118	2	ENSDARG00000083857	21768	NA	NA	NA	21768
chr20	20737954	20738665	712	*	13.3472	13.3472	7	Promoter (<=1kb)	20	20738193	20796280	58088	1	ENSDARG00000021143	0	327065	rtn1b	reticulon 1b	0
chr8	50061959	50062562	604	*	13.3482	13.3482	7	Exon (ENSDART00000030064/ENSDARG00000025672, exon 18 of 19)	8	50019600	50056761	37162	2	ENSDARG00000057465	-5198	567861	gfpt1	glutamine--fructose-6-phosphate transaminase 1	5198
chr23	7892733	7893320	588	*	13.3484	13.3484	7	Promoter (<=1kb)	23	7826444	7892877	66434	2	ENSDARG00000102879	0	100536821	myt1b	myelin transcription factor 1b	0
chr7	38317402	38318053	652	*	13.3506	13.3506	7	Promoter (<=1kb)	7	38317608	38323344	5737	1	ENSDARG00000015385	0	550451	ndufs3	NADH:ubiquinone oxidoreductase core subunit S3	0
chr3	30640118	30640811	694	*	13.3518	13.3518	7	Intron (ENSDART00000154811/ENSDARG00000060539, intron 3 of 20)	3	30669699	30669816	118	2	ENSDARG00000080934	29005	NA	NA	NA	29005
chr1	49287948	49288661	714	*	13.3546	13.3546	7	Promoter (<=1kb)	1	49279576	49288214	8639	2	ENSDARG00000026548	0	556280	cyp2u1	cytochrome P450, family 2, subfamily U, polypeptide 1	0
chr9	7740129	7740750	622	*	13.3564	13.3564	7	Distal Intergenic	9	7745761	7749832	4072	1	ENSDARG00000042106	-5011	406205	mnx2a	motor neuron and pancreas homeobox 2a	5011
chr19	38035583	38036186	604	*	13.3585	13.3585	7	Intron (ENSDART00000158960/ENSDARG00000061479, intron 1 of 26)	19	38033293	38256283	222991	1	ENSDARG00000061479	2290	557991	thsd7aa	thrombospondin, type I, domain containing 7Aa	2290
chr15	3294267	3295016	750	*	13.3593	13.3593	7	Promoter (<=1kb)	15	3267527	3294981	27455	2	ENSDARG00000063539	0	791156	slc25a15a	solute carrier family 25 member 15a	0
chr13	101954	102723	770	*	13.3669	13.3669	7	Intron (ENSDART00000169273/ENSDARG00000103144, intron 10 of 17)	13	76882	82101	5220	2	ENSDARG00000104596	-19853	100334703	ston1	stonin 1	19853
chr4	12773440	12774151	712	*	13.3672	13.3672	7	Exon (ENSDART00000058020/ENSDARG00000053127, exon 11 of 13)	4	12756287	12767569	11283	2	ENSDARG00000005897	-5871	450077	dera	deoxyribose-phosphate aldolase (putative)	5871
chr9	35205061	35205876	816	*	13.3695	13.3695	7	Promoter (<=1kb)	9	35205328	35216332	11005	1	ENSDARG00000069289	0	58110	gabpa	GA binding protein transcription factor subunit alpha	0
chr5	32041040	32041725	686	*	13.371	13.371	7	Intron (ENSDART00000175995/ENSDARG00000106448, intron 2 of 2)	5	32037495	32037612	118	1	ENSDARG00000090214	3545	NA	NA	NA	3545
chr18	7704934	7705521	588	*	13.3717	13.3717	7	Exon (ENSDART00000092456/ENSDARG00000063332, exon 2 of 2)	18	7680466	7689785	9320	1	ENSDARG00000063321	24468	561568	rabl2	RAB, member of RAS oncogene family-like 2	24468
chr7	1270361	1271036	676	*	13.3737	13.3737	7	Distal Intergenic	7	1274528	1295944	21417	1	ENSDARG00000087748	-3492	NA	NA	NA	3492
chr5	35733921	35734494	574	*	13.3747	13.3747	7	Distal Intergenic	5	35670863	35728535	57673	2	ENSDARG00000007723	-5386	114377	efnb1	ephrin-B1	5386
chr24	35676147	35676754	608	*	13.3755	13.3755	7	Promoter (<=1kb)	24	35676571	35677830	1260	1	ENSDARG00000087303	0	140817	cebpd	CCAAT enhancer binding protein delta	0
chr24	1007079	1007716	638	*	13.3761	13.3761	7	Exon (ENSDART00000114544/ENSDARG00000076791, exon 2 of 14)	24	988778	1014423	25646	2	ENSDARG00000076791	6707	108178997	cdk13	cyclin-dependent kinase 13	6707
chr17	34847816	34848353	538	*	13.3767	13.3767	7	Intron (ENSDART00000155680/ENSDARG00000097163, intron 3 of 3)	17	34758942	34857812	98871	2	ENSDARG00000097163	9459	NA	NA	NA	9459
chr8	16514846	16515475	630	*	13.3773	13.3773	7	Exon (ENSDART00000124257/ENSDARG00000078216, exon 6 of 24)	8	16483500	16523663	40164	2	ENSDARG00000078216	8188	795505	eps15	epidermal growth factor receptor pathway substrate 15	8188
chr16	31966147	31966792	646	*	13.3774	13.3774	7	Promoter (<=1kb)	16	31966476	31970284	3809	1	ENSDARG00000011405	0	114420	rps9	ribosomal protein S9	0
chr16	12163020	12163631	612	*	13.3785	13.3785	7	Exon (ENSDART00000123643/ENSDARG00000070656, exon 1 of 2)	16	12161404	12169880	8477	2	ENSDARG00000070656	6249	564374	cdca3	cell division cycle associated 3	6249
chr5	60234461	60235064	604	*	13.3789	13.3789	7	Distal Intergenic	5	60249798	60647128	397331	1	ENSDARG00000088293	-14734	100006713	doc2b	double C2-like domains, beta	14734
chr16	43173926	43174717	792	*	13.3819	13.3819	7	Promoter (<=1kb)	16	43174151	43214337	40187	1	ENSDARG00000009961	0	492775	rundc3b	RUN domain containing 3b	0
chr1	22866942	22867543	602	*	13.3824	13.3827	7	Promoter (<=1kb)	1	22815786	22867138	51353	2	ENSDARG00000055099	0	557812	fam184b	family with sequence similarity 184 member B	0
chr7	56533663	56534306	644	*	13.3829	13.3829	7	Promoter (<=1kb)	7	56529470	56534132	4663	2	ENSDARG00000019595	0	565126	senp8	SUMO peptidase family member, NEDD8 specific	0
chr20	35108810	35109483	674	*	13.3831	13.3831	7	Promoter (<=1kb)	20	35088741	35109214	20474	2	ENSDARG00000042759	0	566273	cnstb	consortin, connexin sorting protein b	0
chr8	22816206	22817009	804	*	13.3844	13.3844	7	Distal Intergenic	8	22823461	22824559	1099	2	ENSDARG00000094159	7550	NA	NA	NA	7550
chr2	34010184	34010825	642	*	13.3855	13.3855	7	Promoter (<=1kb)	2	33985967	34010363	24397	2	ENSDARG00000055026	0	30181	ptch2	patched 2	0
chr11	19894355	19895196	842	*	13.3897	13.3897	7	Promoter (<=1kb)	11	19894390	19897065	2676	1	ENSDARG00000070677	0	60634	fezf2	FEZ family zinc finger 2	0
chr2	15068877	15069704	828	*	13.3907	13.3907	7	Distal Intergenic	2	15056370	15056556	187	1	ENSDARG00000081431	12507	NA	NA	NA	12507
chr8	2583341	2584476	1136	*	13.392	13.392	7	Promoter (<=1kb)	8	2583841	2591383	7543	1	ENSDARG00000062753	0	562755	naif1	nuclear apoptosis inducing factor 1	0
chr3	21609843	21610412	570	*	13.3926	13.3926	7	Exon (ENSDART00000156527/ENSDARG00000003989, exon 2 of 14)	3	21538997	21759068	220072	1	ENSDARG00000003989	70846	567940	crhr1	corticotropin releasing hormone receptor 1	70846
chr13	14797500	14799025	1526	*	13.3931	13.3931	7	Promoter (<=1kb)	13	14784342	14798244	13903	2	ENSDARG00000010792	0	57925	cdc25b	cell division cycle 25B	0
chr18	19493139	19493762	624	*	13.3942	13.3942	7	Intron (ENSDART00000177690/ENSDARG00000016337, intron 3 of 14)	18	19475995	19495800	19806	2	ENSDARG00000016337	2038	564250	lctlb	lactase-like b	2038
chr14	50125877	50126426	550	*	13.3967	13.3967	7	Distal Intergenic	14	50090849	50122523	31675	2	ENSDARG00000019963	-3354	445143	sfxn1	sideroflexin 1	3354
chr23	35551678	35552349	672	*	13.3969	13.3969	7	Promoter (<=1kb)	23	35551968	35565702	13735	1	ENSDARG00000017525	0	334465	ccnt1	cyclin T1	0
chr3	47328318	47329101	784	*	13.3975	13.3975	7	Promoter (<=1kb)	3	47309053	47329016	19964	2	ENSDARG00000015722	0	322008	kctd5a	potassium channel tetramerization domain containing 5a	0
chr17	38022796	38023393	598	*	13.3988	13.3988	7	Exon (ENSDART00000075941/ENSDARG00000053835, exon 8 of 30)	17	37985121	38075688	90568	1	ENSDARG00000053835	37675	565914	plekhh1	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1	37675
chr15	46573504	46574081	578	*	13.3991	13.3991	7	Exon (ENSDART00000045110/ENSDARG00000006110, exon 11 of 20)	15	46567124	46572063	4940	1	ENSDARG00000097867	6380	NA	NA	NA	6380
chr8	27723743	27724390	648	*	13.4	13.4	7	Promoter (<=1kb)	8	27724411	27749646	25236	1	ENSDARG00000032234	-21	556087	wnt2bb	wingless-type MMTV integration site family, member 2Bb	21
chr13	3526905	3527498	594	*	13.4007	13.4007	7	Distal Intergenic	13	3533388	3713096	179709	1	ENSDARG00000002026	-5890	100462714	qkib	QKI, KH domain containing, RNA binding b	5890
chr4	11766208	11766859	652	*	13.4018	13.4023	7	Exon (ENSDART00000139761/ENSDARG00000093427, exon 4 of 4)	4	11766637	11769156	2520	2	ENSDARG00000093427	2297	NA	NA	NA	2297
chr9	10687841	10688428	588	*	13.4044	13.4044	7	Distal Intergenic	9	10721532	10723557	2026	1	ENSDARG00000041959	-33104	114447	cxcr4b	chemokine (C-X-C motif), receptor 4b	33104
chr20	53829155	53829724	570	*	13.4046	13.4046	7	Intron (ENSDART00000177147/ENSDARG00000057352, intron 1 of 3)	20	53792369	53835300	42932	2	ENSDARG00000057352	5576	569608	slc25a29	solute carrier family 25 member 29	5576
chr7	33696430	33697035	606	*	13.4057	13.4057	7	Distal Intergenic	7	33683553	33690401	6849	2	ENSDARG00000069030	-6029	100170817	skor1a	SKI family transcriptional corepressor 1a	6029
chr16	50317550	50318181	632	*	13.4081	13.4081	7	Intron (ENSDART00000163565/ENSDARG00000098826, intron 5 of 5)	16	50355720	50362402	6683	1	ENSDARG00000102916	-37539	NA	NA	NA	37539
chr17	46230194	46230823	630	*	13.4081	13.4081	7	Distal Intergenic	17	46189427	46196985	7559	1	ENSDARG00000108972	40767	NA	NA	NA	40767
chr20	46969431	46970188	758	*	13.4085	13.4085	7	5' UTR	20	46964096	47020105	56010	1	ENSDARG00000103380	5335	560638	lpin1b	lipin 1b	5335
chr5	36209715	36210288	574	*	13.4085	13.4085	7	Exon (ENSDART00000146854/ENSDARG00000023914, exon 14 of 17)	5	36231926	36237693	5768	2	ENSDARG00000035327	27405	30095	ckma	creatine kinase, muscle a	27405
chr9	16482844	16483515	672	*	13.409	13.409	7	Intron (ENSDART00000006787/ENSDARG00000039373, intron 3 of 16)	9	16437405	16619849	182445	1	ENSDARG00000039373	45439	795902	epha3	eph receptor A3	45439
chr4	4457444	4458031	588	*	13.4091	13.4091	7	Distal Intergenic	4	4388590	4423062	34473	2	ENSDARG00000059043	-34382	386825	ntf3	neurotrophin 3	34382
chr23	16547918	16549001	1084	*	13.4104	13.4104	7	Intron (ENSDART00000112436/ENSDARG00000077577, intron 2 of 3)	23	16556526	16558847	2322	2	ENSDARG00000096904	9846	NA	NA	NA	9846
chr9	17430681	17431298	618	*	13.3974	13.4105	7	Promoter (<=1kb)	9	17431053	17442160	11108	1	ENSDARG00000035810	0	431737	rgcc	regulator of cell cycle	0
chr1	18716985	18717578	594	*	13.4109	13.4109	7	Distal Intergenic	1	18660111	18709878	49768	2	ENSDARG00000061985	-7107	562991	rbm47	RNA binding motif protein 47	7107
chr20	36346142	36346775	634	*	13.4122	13.4122	7	Intron (ENSDART00000020997/ENSDARG00000014953, intron 2 of 5)	20	36330916	36396998	66083	1	ENSDARG00000014953	15226	564015	cnih3	cornichon family AMPA receptor auxiliary protein 3	15226
chr5	242402	243095	694	*	13.4147	13.4147	7	Exon (ENSDART00000127504/ENSDARG00000089701, exon 2 of 7)	5	196238	248943	52706	2	ENSDARG00000089701	5848	564021	trabd2a	TraB domain containing 2A	5848
chr17	32522111	32522686	576	*	13.4186	13.4186	7	Distal Intergenic	17	32504292	32504408	117	1	ENSDARG00000108295	17819	NA	NA	NA	17819
chr5	21015301	21015986	686	*	13.4203	13.4203	7	5' UTR	5	20789682	21103873	314192	2	ENSDARG00000003403	87887	563094	tenm1	teneurin transmembrane protein 1	87887
chr21	19249667	19250394	728	*	13.4226	13.4226	7	Distal Intergenic	21	19239533	19239649	117	1	ENSDARG00000108551	10134	NA	NA	NA	10134
chr19	12701245	12701858	614	*	13.4248	13.4248	7	3' UTR	19	12710886	12728880	17995	2	ENSDARG00000035985	27022	562734	fam210aa	family with sequence similarity 210 member Aa	27022
chr9	44681473	44682070	598	*	13.4251	13.4251	7	Exon (ENSDART00000056846/ENSDARG00000038941, exon 6 of 7)	9	44629190	44688236	59047	1	ENSDARG00000038941	52283	436811	ppp1r1c	protein phosphatase 1, regulatory (inhibitor) subunit 1C	52283
chr13	51663817	51664380	564	*	13.4257	13.4257	7	Distal Intergenic	13	51653165	51659384	6220	2	ENSDARG00000062568	-4433	571648	mrpl2	mitochondrial ribosomal protein L2	4433
chr14	38358217	38358828	612	*	13.4257	13.4257	7	Distal Intergenic	14	38375387	38404306	28920	1	ENSDARG00000107351	-16559	NA	NA	NA	16559
chr24	24193944	24194613	670	*	13.4257	13.4257	7	Distal Intergenic	24	24128275	24141348	13074	2	ENSDARG00000010555	-52596	436672	pdha1b	pyruvate dehydrogenase E1 subunit alpha 1b	52596
chr18	7236885	7237482	598	*	13.4264	13.4264	7	Exon (ENSDART00000114690/ENSDARG00000077231, exon 34 of 51)	18	7237170	7242332	5163	2	ENSDARG00000093495	4850	NA	NA	NA	4850
chr16	32636516	32637091	576	*	13.427	13.427	7	Intron (ENSDART00000177170/ENSDARG00000106847, intron 1 of 1)	16	32633408	32643246	9839	2	ENSDARG00000106847	6155	NA	NA	NA	6155
chr11	2785656	2786293	638	*	13.428	13.428	7	Promoter (<=1kb)	11	2786076	2904713	118638	1	ENSDARG00000009733	0	570502	kif21b	kinesin family member 21B	0
chr13	15099388	15099961	574	*	13.429	13.429	7	Distal Intergenic	13	15103529	15273579	170051	1	ENSDARG00000039563	-3568	336266	loxl3b	lysyl oxidase-like 3b	3568
chr15	15514579	15515320	742	*	13.4297	13.4297	7	Promoter (<=1kb)	15	15514936	15516575	1640	1	ENSDARG00000106599	0	NA	NA	NA	0
chr8	49441703	49442266	564	*	13.4297	13.4297	7	Promoter (<=1kb)	8	49415307	49443241	27935	2	ENSDARG00000002230	975	436774	sypb	synaptophysin b	975
chr14	31684296	31685079	784	*	13.4075	13.4317	7	3' UTR	14	31681958	31685785	3828	1	ENSDARG00000071496	2338	415097	zic6	zic family member 6	2338
chr1	55764940	55765687	748	*	13.4323	13.4323	7	Promoter (<=1kb)	1	55755085	55765235	10151	2	ENSDARG00000025074	0	394147	slc25a10b	solute carrier family 25 member 10b	0
chr7	23611833	23612468	636	*	13.4324	13.4324	7	3' UTR	7	23594179	23602016	7838	2	ENSDARG00000036499	-9817	565931	zgc:162171	zgc:162171	9817
chr6	58915487	58916446	960	*	13.4362	13.4362	7	Promoter (<=1kb)	6	58877369	58916171	38803	2	ENSDARG00000086980	0	561863	mbd6	methyl-CpG binding domain protein 6	0
chr25	2932604	2933223	620	*	13.4372	13.4372	7	Promoter (<=1kb)	25	2933071	2940214	7144	1	ENSDARG00000007975	0	447823	fth1b	ferritin, heavy polypeptide 1b	0
chr14	16170998	16171625	628	*	13.4377	13.4377	7	Promoter (<=1kb)	14	16127085	16171210	44126	2	ENSDARG00000037488	0	406757	canx	calnexin	0
chr15	4507063	4507656	594	*	13.4382	13.4382	7	Intron (ENSDART00000155619/ENSDARG00000042835, intron 1 of 13)	15	4430650	4537240	106591	2	ENSDARG00000042835	29584	338204	tfdp2	transcription factor Dp-2	29584
chr13	45830091	45830720	630	*	13.439	13.439	7	Promoter (<=1kb)	13	45830455	45831532	1078	1	ENSDARG00000052610	0	324857	olig4	oligodendrocyte transcription factor 4	0
chr22	21872742	21873317	576	*	13.4406	13.4406	7	Promoter (<=1kb)	22	21825890	21872423	46534	2	ENSDARG00000010002	-319	563953	gna11a	guanine nucleotide binding protein (G protein), alpha 11a (Gq class)	319
chr20	33433533	33434112	580	*	13.4416	13.4416	7	Distal Intergenic	20	33391549	33396505	4957	1	ENSDARG00000006837	41984	252851	mycn	MYCN proto-oncogene, bHLH transcription factor	41984
chr14	38331686	38332301	616	*	13.4419	13.4419	7	Exon (ENSDART00000020625/ENSDARG00000006924, exon 14 of 21)	14	38316533	38349449	32917	1	ENSDARG00000006924	15153	799091	fbxo38	F-box protein 38	15153
chr9	39529455	39530008	554	*	13.442	13.442	7	Intron (ENSDART00000126766/ENSDARG00000089536, intron 19 of 32)	9	39420731	39445415	24685	2	ENSDARG00000095376	-84040	NA	NA	NA	84040
chr14	6640254	6640859	606	*	13.4435	13.4435	7	Promoter (<=1kb)	14	6639895	6647038	7144	1	ENSDARG00000041619	359	30722	rack1	receptor for activated C kinase 1	359
chr3	32657854	32658511	658	*	13.4463	13.4463	7	Promoter (<=1kb)	3	32657864	32679650	21787	1	ENSDARG00000078604	0	556457	tbc1d10b	TBC1 domain family, member 10b	0
chr6	28001043	28001636	594	*	13.4465	13.4465	7	Promoter (<=1kb)	6	28001382	28010531	9150	1	ENSDARG00000061923	0	558920	amotl2a	angiomotin like 2a	0
chr9	1700513	1701056	544	*	13.4474	13.4474	7	Promoter (<=1kb)	9	1686364	1701669	15306	2	ENSDARG00000059351	613	751729	hnrnpa3	heterogeneous nuclear ribonucleoprotein A3	613
chr15	16652774	16653559	786	*	13.4476	13.4476	7	Intron (ENSDART00000155163/ENSDARG00000088898, intron 4 of 5)	15	16585763	16610450	24688	1	ENSDARG00000042418	67011	567794	galnt17	polypeptide N-acetylgalactosaminyltransferase 17	67011
chr11	758233	758972	740	*	13.4483	13.4483	7	Exon (ENSDART00000163477/ENSDARG00000100157, exon 6 of 8)	11	753256	763806	10551	1	ENSDARG00000100157	4977	641323	tamm41	TAM41 mitochondrial translocator assembly and maintenance homolog	4977
chr11	29193280	29194231	952	*	13.4499	13.4499	7	Intron (ENSDART00000163958/ENSDARG00000088630, intron 19 of 26)	11	29104927	29105047	121	1	ENSDARG00000083615	88353	NA	NA	NA	88353
chr12	34481777	34482368	592	*	13.4502	13.4502	7	Exon (ENSDART00000152876/ENSDARG00000080009, exon 15 of 29)	12	34380665	34450703	70039	2	ENSDARG00000096781	-31074	NA	NA	NA	31074
chr16	44935488	44936065	578	*	13.4504	13.4504	7	Promoter (1-2kb)	16	44915113	44933590	18478	2	ENSDARG00000039910	-1898	445360	rbm42	RNA binding motif protein 42	1898
chr18	34167091	34167730	640	*	13.4524	13.4524	7	Promoter (<=1kb)	18	34006922	34166562	159641	2	ENSDARG00000079253	-529	566479	plch1	phospholipase C, eta 1	529
chr20	47195518	47196101	584	*	13.4525	13.4525	7	Distal Intergenic	20	47200989	47201152	164	1	ENSDARG00000091486	-4888	NA	NA	NA	4888
chr12	28995638	28996223	586	*	13.454	13.454	7	Promoter (<=1kb)	12	28960269	28995903	35635	2	ENSDARG00000096686	0	NA	NA	NA	0
chr14	43174141	43174792	652	*	13.4541	13.4541	7	Promoter (<=1kb)	14	43165491	43174477	8987	2	ENSDARG00000077012	0	79380	eif4ea	eukaryotic translation initiation factor 4ea	0
chr18	25918421	25918986	566	*	13.4545	13.4545	7	Promoter (<=1kb)	18	25796914	25919091	122178	2	ENSDARG00000074414	105	572261	sema4ba	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4Ba	105
chr3	48809839	48810626	788	*	13.4547	13.4548	7	Promoter (<=1kb)	3	48810369	48842955	32587	1	ENSDARG00000004470	0	394028	prkcsh	protein kinase C substrate 80K-H	0
chr2	37495701	37496262	562	*	13.4565	13.4565	7	Promoter (<=1kb)	2	37487119	37495961	8843	2	ENSDARG00000074447	0	562194	dapk3	death-associated protein kinase 3	0
chr23	11225118	11225673	556	*	13.4573	13.4573	7	Distal Intergenic	23	11079723	11193631	113909	2	ENSDARG00000013647	-31487	100000688	cntn3a.2	contactin 3a, tandem duplicate 2	31487
chr19	31944307	31945070	764	*	13.4585	13.4585	7	Promoter (<=1kb)	19	31944730	31966205	21476	1	ENSDARG00000061723	0	564172	tmem64	transmembrane protein 64	0
chr3	23637899	23638532	634	*	13.4593	13.4593	7	Promoter (<=1kb)	3	23638350	23640594	2245	1	ENSDARG00000008174	0	30337	hoxb1a	homeobox B1a	0
chr4	31266924	31267535	612	*	13.461	13.461	7	Promoter (<=1kb)	4	31267062	31267225	164	1	ENSDARG00000080902	0	NA	NA	NA	0
chr22	8968478	8969083	606	*	13.4611	13.4611	7	Distal Intergenic	22	8973738	8979294	5557	1	ENSDARG00000086631	-4655	101884653	LOC101884653	gastrula zinc finger protein XlCGF57.1-like	4655
chr1	49175388	49175989	602	*	13.4613	13.4613	7	Intron (ENSDART00000132405/ENSDARG00000031894, intron 2 of 10)	1	49170635	49259661	89027	1	ENSDARG00000031894	4753	30701	lef1	lymphoid enhancer-binding factor 1	4753
chr3	37486522	37487115	594	*	13.3491	13.4615	7	Distal Intergenic	3	37492716	37507531	14816	2	ENSDARG00000098000	20416	108182894	LOC108182894	uncharacterized LOC108182894	20416
chr22	18839855	18840464	610	*	13.4621	13.4621	7	Distal Intergenic	22	18859647	18868414	8768	1	ENSDARG00000025670	-19183	557352	fstl3	follistatin-like 3 (secreted glycoprotein)	19183
chr8	5451003	5451640	638	*	13.4621	13.4621	7	Distal Intergenic	8	5370120	5383737	13618	2	ENSDARG00000106371	-67266	NA	NA	NA	67266
chr19	21301658	21302225	568	*	13.4625	13.4625	7	Intron (ENSDART00000177766/ENSDARG00000108830, intron 1 of 4)	19	21247539	21513956	266418	1	ENSDARG00000108830	54119	NA	NA	NA	54119
chr3	35184858	35185485	628	*	13.4628	13.4628	7	Intron (ENSDART00000110126/ENSDARG00000076401, intron 1 of 3)	3	35168570	35246470	77901	1	ENSDARG00000076401	16288	564883	cacng3b	calcium channel, voltage-dependent, gamma subunit 3b	16288
chr23	11486011	11486592	582	*	13.3738	13.4631	7	Intron (ENSDART00000135406/ENSDARG00000077881, intron 22 of 25)	23	11412343	11513888	101546	1	ENSDARG00000077881	73668	566148	chl1a	cell adhesion molecule L1-like a	73668
chr14	21086926	21087561	636	*	13.465	13.465	7	Distal Intergenic	14	21035277	21039140	3864	2	ENSDARG00000037421	-47786	30498	egr1	early growth response 1	47786
chr14	25596565	25597440	876	*	13.4658	13.4658	7	Intron (ENSDART00000005499/ENSDARG00000012019, intron 8 of 8)	14	25626128	25637922	11795	2	ENSDARG00000017741	40482	335512	g3bp1	GTPase activating protein (SH3 domain) binding protein 1	40482
chr3	19044003	19044594	592	*	13.4665	13.4665	7	5' UTR	3	19002482	19050911	48430	2	ENSDARG00000005883	6317	100038773	rfx1a	regulatory factor X, 1a (influences HLA class II expression)	6317
chr17	8472655	8473282	628	*	13.4669	13.4669	7	5' UTR	17	8418046	8435415	17370	2	ENSDARG00000090072	-37240	100538219	krtcap3	keratinocyte associated protein 3	37240
chr25	31205490	31206059	570	*	13.4683	13.4683	7	Exon (ENSDART00000159903/ENSDARG00000101209, exon 4 of 34)	25	31135805	31219065	83261	2	ENSDARG00000101209	13006	286830	lamb1a	laminin, beta 1a	13006
chr17	20903409	20904060	652	*	13.469	13.469	7	Promoter (<=1kb)	17	20903855	20909625	5771	1	ENSDARG00000087554	0	80973	cdk1	cyclin-dependent kinase 1	0
chr14	42503412	42504085	674	*	13.4695	13.4695	7	Distal Intergenic	14	42611441	42633582	22142	2	ENSDARG00000102824	129497	360138	pcdh10b	protocadherin 10b	129497
chr16	43932910	43933499	590	*	13.4709	13.4709	7	Intron (ENSDART00000141941/ENSDARG00000040123, intron 2 of 4)	16	43818545	43867215	48671	1	ENSDARG00000095821	114365	568911	si:dkey-122a22.2	si:dkey-122a22.2	114365
chr8	7936783	7937354	572	*	13.472	13.472	7	Promoter (<=1kb)	8	7937160	7996393	59234	1	ENSDARG00000012449	0	799619	ccdc120a	coiled-coil domain containing 120a	0
