seqnames	start	end	width	strand	tvalue	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	group	absDistToTSS
6	7803622	7804427	806	*	13.7186	13.7186	Intron (ENSCJAT00000033232/ENSCJAG00000017094, intron 15 of 21)	6	7947942	7952538	4597	1	ENSCJAG00000017092	-143515	NA	NA	NA	1	143515
6	7873398	7874965	1568	*	28.9224	28.9224	Intron (ENSCJAT00000033232/ENSCJAG00000017094, intron 20 of 21)	6	7947942	7952538	4597	1	ENSCJAG00000017092	-72977	NA	NA	NA	6	72977
6	7900672	7902191	1520	*	44.6491	44.6491	Distal Intergenic	6	7947942	7952538	4597	1	ENSCJAG00000017092	-45751	NA	NA	NA	9	45751
6	7915613	7916852	1240	*	25.2318	25.2318	Distal Intergenic	6	7947942	7952538	4597	1	ENSCJAG00000017092	-31090	NA	NA	NA	5	31090
6	7947370	7948931	1562	*	50.516	50.6783	Promoter (<=1kb)	6	7947942	7952538	4597	1	ENSCJAG00000017092	0	NA	NA	NA	9	0
6	7973612	7974635	1024	*	18.7613	18.7613	3' UTR	6	7964662	7965053	392	1	ENSCJAG00000017089	8950	NA	NA	NA	3	8950
6	8109003	8110588	1586	*	50.4434	52.0016	Promoter (<=1kb)	6	7965033	8110031	144999	2	ENSCJAG00000017029	0	NA	NA	NA	9	0
6	8220590	8221457	868	*	31.6886	31.6886	Distal Intergenic	6	7965033	8110031	144999	2	ENSCJAG00000017029	-110559	NA	NA	NA	6	110559
6	8318242	8319175	934	*	12.1452	12.1452	Intron (ENSCJAT00000015509/ENSCJAG00000016965, intron 1 of 5)	6	8376762	8377824	1063	1	ENSCJAG00000017019	-57587	NA	NA	NA	0	57587
6	8401367	8402842	1476	*	39.8873	40.3286	Promoter (<=1kb)	6	8279454	8402097	122644	2	ENSCJAG00000016965	0	NA	NA	NA	8	0
6	8478475	8479170	696	*	11.44	11.44	Intron (ENSCJAT00000032955/ENSCJAG00000016950, intron 7 of 10)	6	8515503	8543708	28206	2	ENSCJAG00000016926	64538	100401502	SYNM	synemin	0	64538
6	8526381	8527610	1230	*	24.1841	24.1841	Intron (ENSCJAT00000062975/ENSCJAG00000016950, intron 12 of 12)	6	8515503	8543708	28206	2	ENSCJAG00000016926	16098	100401502	SYNM	synemin	4	16098
6	8543079	8544292	1214	*	44.2944	44.2944	Promoter (<=1kb)	6	8515503	8543708	28206	2	ENSCJAG00000016926	0	100401502	SYNM	synemin	9	0
6	8589368	8590727	1360	*	59.8656	59.8656	Intron (ENSCJAT00000062975/ENSCJAG00000016950, intron 12 of 12)	6	8593925	8594221	297	2	ENSCJAG00000037984	3494	NA	NA	NA	9	3494
6	8873052	8873643	592	*	10.4895	10.4895	Distal Intergenic	6	8969222	8969317	96	2	ENSCJAG00000030475	95674	NA	NA	NA	0	95674
6	8894095	8895372	1278	*	21.9976	22.1559	Distal Intergenic	6	8969222	8969317	96	2	ENSCJAG00000030475	73945	NA	NA	NA	4	73945
6	8908879	8909636	758	*	17.5056	17.5056	Distal Intergenic	6	8969222	8969317	96	2	ENSCJAG00000030475	59681	NA	NA	NA	2	59681
6	8948214	8950836	2623	*	50.028	50.4602	Distal Intergenic	6	8969222	8969317	96	2	ENSCJAG00000030475	18481	NA	NA	NA	9	18481
6	9005569	9006422	854	*	16.7822	16.7822	Intron (ENSCJAT00000012326/ENSCJAG00000016895, intron 3 of 18)	6	8994418	9058313	63896	1	ENSCJAG00000016895	11151	100408399	IGF1R	insulin like growth factor 1 receptor	2	11151
6	9248907	9249534	628	*	16.3015	16.3015	Distal Intergenic	6	9189603	9240969	51367	1	ENSCJAG00000016887	59304	NA	NA	NA	2	59304
6	9587592	9588141	550	*	13.5284	13.5284	Promoter (<=1kb)	6	9587189	9587294	106	2	ENSCJAG00000028256	-298	NA	NA	NA	1	298
6	9649728	9650295	568	*	10.4278	10.4278	Intron (ENSCJAT00000055685/ENSCJAG00000016533, intron 2 of 8)	6	9638326	9686975	48650	2	ENSCJAG00000016533	36680	NA	NA	NA	0	36680
6	9875172	9876087	916	*	16.9152	16.9152	Distal Intergenic	6	9638326	9686975	48650	2	ENSCJAG00000016533	-188197	NA	NA	NA	2	188197
6	9943740	9944351	612	*	20.2158	20.2158	Distal Intergenic	6	9638326	9686975	48650	2	ENSCJAG00000016533	-256765	NA	NA	NA	3	256765
6	10005464	10006083	620	*	10.3736	10.3736	Distal Intergenic	6	10307216	10307293	78	1	ENSCJAG00000031370	-301133	NA	NA	NA	0	301133
6	13424677	13425328	652	*	12.3551	12.3551	Distal Intergenic	6	13207056	13227382	20327	2	ENSCJAG00000006029	-197295	NA	NA	NA	1	197295
6	14126610	14127413	804	*	16.8558	16.8558	Distal Intergenic	6	14101336	14101971	636	1	ENSCJAG00000023264	25274	NA	NA	NA	2	25274
6	14140011	14140620	610	*	19.8957	19.8957	Distal Intergenic	6	14101336	14101971	636	1	ENSCJAG00000023264	38675	NA	NA	NA	3	38675
6	14277962	14278655	694	*	13.3344	13.3344	Distal Intergenic	6	14243675	14243769	95	1	ENSCJAG00000024681	34287	NA	NA	NA	1	34287
6	14316907	14317478	572	*	13.4058	13.4058	Distal Intergenic	6	14377651	14428169	50519	1	ENSCJAG00000020452	-60173	100385583	RGMA	repulsive guidance molecule BMP co-receptor a	1	60173
6	14446238	14447193	956	*	28.5948	28.5948	Distal Intergenic	6	14465451	14493102	27652	2	ENSCJAG00000035384	45909	NA	NA	NA	6	45909
6	14581245	14582570	1326	*	47.2419	47.2419	5' UTR	6	14500782	14585885	85104	2	ENSCJAG00000020444	3315	100385942	CHD2	chromodomain helicase DNA binding protein 2	9	3315
6	14585511	14586286	776	*	21.3544	21.3544	Promoter (<=1kb)	6	14500782	14585885	85104	2	ENSCJAG00000020444	0	100385942	CHD2	chromodomain helicase DNA binding protein 2	4	0
6	14603514	14604865	1352	*	37.6692	37.6692	Distal Intergenic	6	14500782	14585885	85104	2	ENSCJAG00000020444	-17629	100385942	CHD2	chromodomain helicase DNA binding protein 2	8	17629
6	14651679	14652680	1002	*	28.4312	28.4312	Distal Intergenic	6	14636629	14636735	107	1	ENSCJAG00000025345	15050	NA	NA	NA	5	15050
6	14664125	14664972	848	*	28.0062	28.0062	Distal Intergenic	6	14636629	14636735	107	1	ENSCJAG00000025345	27496	NA	NA	NA	5	27496
6	14679587	14681134	1548	*	50.5029	50.9238	Distal Intergenic	6	14711435	14712098	664	2	ENSCJAG00000020443	30964	NA	NA	NA	9	30964
6	14690974	14691551	578	*	11.5736	11.5736	Distal Intergenic	6	14711435	14712098	664	2	ENSCJAG00000020443	20547	NA	NA	NA	0	20547
6	14813034	14813963	930	*	27.7037	27.7037	Intron (ENSCJAT00000040114/ENSCJAG00000020435, intron 2 of 2)	6	14801192	14843897	42706	1	ENSCJAG00000020435	11842	NA	NA	NA	5	11842
6	14835557	14836436	880	*	18.095	18.095	Intron (ENSCJAT00000040115/ENSCJAG00000020435, intron 2 of 3)	6	14801192	14843897	42706	1	ENSCJAG00000020435	34365	NA	NA	NA	2	34365
6	15322328	15323313	986	*	21.9017	21.9017	Intron (ENSCJAT00000040102/ENSCJAG00000020426, intron 6 of 11)	6	15271250	15613286	342037	2	ENSCJAG00000020426	289973	100386648	SLCO3A1	solute carrier organic anion transporter family member 3A1	4	289973
6	15466256	15466865	610	*	16.0903	16.0903	Intron (ENSCJAT00000040102/ENSCJAG00000020426, intron 3 of 11)	6	15271250	15613286	342037	2	ENSCJAG00000020426	146421	100386648	SLCO3A1	solute carrier organic anion transporter family member 3A1	2	146421
6	15483544	15484461	918	*	21.3384	21.3384	Intron (ENSCJAT00000040102/ENSCJAG00000020426, intron 3 of 11)	6	15271250	15613286	342037	2	ENSCJAG00000020426	128825	100386648	SLCO3A1	solute carrier organic anion transporter family member 3A1	4	128825
6	15486448	15487267	820	*	20.7111	20.7111	Intron (ENSCJAT00000040102/ENSCJAG00000020426, intron 3 of 11)	6	15271250	15613286	342037	2	ENSCJAG00000020426	126019	100386648	SLCO3A1	solute carrier organic anion transporter family member 3A1	3	126019
6	15488618	15489207	590	*	16.3607	16.3607	Intron (ENSCJAT00000040102/ENSCJAG00000020426, intron 3 of 11)	6	15271250	15613286	342037	2	ENSCJAG00000020426	124079	100386648	SLCO3A1	solute carrier organic anion transporter family member 3A1	2	124079
6	15538242	15538925	684	*	14.8316	14.8316	Intron (ENSCJAT00000040102/ENSCJAG00000020426, intron 3 of 11)	6	15271250	15613286	342037	2	ENSCJAG00000020426	74361	100386648	SLCO3A1	solute carrier organic anion transporter family member 3A1	1	74361
6	15576768	15577843	1076	*	23.9219	23.9219	Intron (ENSCJAT00000040102/ENSCJAG00000020426, intron 1 of 11)	6	15271250	15613286	342037	2	ENSCJAG00000020426	35443	100386648	SLCO3A1	solute carrier organic anion transporter family member 3A1	4	35443
6	15599262	15599857	596	*	16.4411	16.4411	Intron (ENSCJAT00000040102/ENSCJAG00000020426, intron 1 of 11)	6	15271250	15613286	342037	2	ENSCJAG00000020426	13429	100386648	SLCO3A1	solute carrier organic anion transporter family member 3A1	2	13429
6	15612347	15613310	964	*	35.0924	35.1315	Promoter (<=1kb)	6	15271250	15613286	342037	2	ENSCJAG00000020426	0	100386648	SLCO3A1	solute carrier organic anion transporter family member 3A1	7	0
6	15613605	15614526	922	*	32.3189	32.3853	Promoter (<=1kb)	6	15271250	15613286	342037	2	ENSCJAG00000020426	-319	100386648	SLCO3A1	solute carrier organic anion transporter family member 3A1	6	319
6	15731565	15732232	668	*	11.3371	11.3371	Distal Intergenic	6	15845797	15845933	137	1	ENSCJAG00000027015	-113565	NA	NA	NA	0	113565
6	15738241	15738868	628	*	13.3981	13.3981	Distal Intergenic	6	15845797	15845933	137	1	ENSCJAG00000027015	-106929	NA	NA	NA	1	106929
6	15768134	15769047	914	*	17.8114	17.8114	Distal Intergenic	6	15845797	15845933	137	1	ENSCJAG00000027015	-76750	NA	NA	NA	2	76750
6	16410782	16411403	622	*	12.639	12.639	Distal Intergenic	6	16440867	16455754	14888	1	ENSCJAG00000009435	-29464	100399070	ZNF710	zinc finger protein 710	1	29464
6	16457909	16458554	646	*	16.079	16.079	Distal Intergenic	6	16459629	16473417	13789	2	ENSCJAG00000009440	14863	100391590	IDH2	isocitrate dehydrogenase (NADP(+)) 2	2	14863
6	16499897	16500702	806	*	22.7009	22.7009	Distal Intergenic	6	16496812	16496929	118	1	ENSCJAG00000035290	3085	NA	NA	NA	4	3085
6	16518768	16520287	1520	*	28.2865	28.9701	Promoter (<=1kb)	6	16519264	16568453	49190	1	ENSCJAG00000009482	0	NA	NA	NA	6	0
6	16527882	16528659	778	*	28.2342	28.2342	Intron (ENSCJAT00000055089/ENSCJAG00000009482, intron 1 of 15)	6	16533047	16533154	108	1	ENSCJAG00000033036	-4388	118154954	LOC118154954	U6 spliceosomal RNA	5	4388
6	16539235	16539824	590	*	10.6252	10.6252	Intron (ENSCJAT00000055089/ENSCJAG00000009482, intron 2 of 15)	6	16533047	16533154	108	1	ENSCJAG00000033036	6188	118154954	LOC118154954	U6 spliceosomal RNA	0	6188
6	16603147	16604238	1092	*	29.9611	29.9611	Promoter (<=1kb)	6	16603858	16612707	8850	1	ENSCJAG00000009520	0	100393053	NGRN	neugrin, neurite outgrowth associated	6	0
6	16626801	16628246	1446	*	26.8191	26.8191	Distal Intergenic	6	16635347	16664213	28867	1	ENSCJAG00000009526	-7101	NA	NA	NA	5	7101
6	16669792	16670943	1152	*	38.5021	38.5021	Promoter (<=1kb)	6	16670442	16697644	27203	1	ENSCJAG00000009561	0	NA	NA	NA	8	0
6	16710734	16711877	1144	*	46.4389	46.4389	Promoter (1-2kb)	6	16703465	16709665	6201	2	ENSCJAG00000009598	-1069	NA	NA	NA	9	1069
6	16730521	16731738	1218	*	31.2204	31.2204	Promoter (<=1kb)	6	16712199	16732548	20350	2	ENSCJAG00000009605	810	NA	NA	NA	6	810
6	16760251	16761834	1584	*	29.4803	29.5719	Promoter (<=1kb)	6	16740253	16760853	20601	2	ENSCJAG00000009678	0	NA	NA	NA	6	0
6	16777447	16778238	792	*	29.1382	29.1382	Promoter (<=1kb)	6	16764611	16777813	13203	2	ENSCJAG00000009738	0	100395329	FES	FES proto-oncogene, tyrosine kinase	6	0
6	16962936	16964075	1140	*	38.2371	38.2371	Promoter (<=1kb)	6	16841400	16963446	122047	2	ENSCJAG00000009803	0	100397021	BLM	BLM RecQ like helicase	8	0
6	16997768	16998821	1054	*	44.8374	44.8374	Distal Intergenic	6	16978681	16979140	460	2	ENSCJAG00000009887	-18628	NA	NA	NA	9	18628
6	17016278	17016837	560	*	8.63216	8.63216	Distal Intergenic	6	16978681	16979140	460	2	ENSCJAG00000009887	-37138	NA	NA	NA	0	37138
6	17137774	17139197	1424	*	42.2828	42.2828	Promoter (<=1kb)	6	17021465	17138468	117004	2	ENSCJAG00000009892	0	100398349	CRTC3	CREB regulated transcription coactivator 3	8	0
6	17167254	17167879	626	*	15.2804	15.2804	Distal Intergenic	6	17021465	17138468	117004	2	ENSCJAG00000009892	-28786	100398349	CRTC3	CREB regulated transcription coactivator 3	1	28786
6	17187622	17188329	708	*	15.8602	15.8602	Exon (ENSCJAT00000019405/ENSCJAG00000009910, exon 29 of 40)	6	17021465	17138468	117004	2	ENSCJAG00000009892	-49154	100398349	CRTC3	CREB regulated transcription coactivator 3	2	49154
6	17286432	17287573	1142	*	45.5848	45.5848	Promoter (<=1kb)	6	17167963	17287235	119273	2	ENSCJAG00000009910	0	NA	NA	NA	9	0
6	17321143	17322146	1004	*	30.896	30.896	Distal Intergenic	6	17167963	17287235	119273	2	ENSCJAG00000009910	-33908	NA	NA	NA	6	33908
6	17335161	17335906	746	*	22.37	22.37	Distal Intergenic	6	17167963	17287235	119273	2	ENSCJAG00000009910	-47926	NA	NA	NA	4	47926
6	17393742	17394803	1062	*	23.0127	23.0127	Distal Intergenic	6	17473877	17474170	294	2	ENSCJAG00000036622	79367	NA	NA	NA	4	79367
6	17397653	17398244	592	*	16.2775	16.2775	Distal Intergenic	6	17473877	17474170	294	2	ENSCJAG00000036622	75926	NA	NA	NA	2	75926
6	17400523	17401592	1070	*	40.2496	40.2496	Distal Intergenic	6	17473877	17474170	294	2	ENSCJAG00000036622	72578	NA	NA	NA	8	72578
6	17502326	17503667	1342	*	28.7635	28.7635	5' UTR	6	17508665	17508771	107	1	ENSCJAG00000031725	-4998	NA	NA	NA	6	4998
6	17649323	17649942	620	*	25.5196	25.5196	Promoter (<=1kb)	6	17649627	17650083	457	1	ENSCJAG00000007088	0	NA	NA	NA	5	0
6	17666567	17667158	592	*	12.5751	12.5751	Intron (ENSCJAT00000060993/ENSCJAG00000007096, intron 22 of 22)	6	17649627	17650083	457	1	ENSCJAG00000007088	16940	NA	NA	NA	1	16940
6	17918962	17919729	768	*	19.6144	19.6144	Distal Intergenic	6	17874968	17902397	27430	1	ENSCJAG00000012754	43994	NA	NA	NA	3	43994
6	17974286	17975185	900	*	18.0028	18.0028	Distal Intergenic	6	17874968	17902397	27430	1	ENSCJAG00000012754	99318	NA	NA	NA	2	99318
6	18054205	18054872	668	*	21.218	21.218	Distal Intergenic	6	18077672	18097117	19446	1	ENSCJAG00000012773	-22800	100408039	POLG	DNA polymerase gamma, catalytic subunit	3	22800
6	18076735	18078296	1562	*	41.4075	41.4075	Promoter (<=1kb)	6	18077672	18097117	19446	1	ENSCJAG00000012773	0	100408039	POLG	DNA polymerase gamma, catalytic subunit	8	0
6	18112360	18113017	658	*	13.3232	13.3232	Exon (ENSCJAT00000024943/ENSCJAG00000012809, exon 25 of 41)	6	18077672	18097117	19446	1	ENSCJAG00000012773	34688	100408039	POLG	DNA polymerase gamma, catalytic subunit	1	34688
6	18210760	18211425	666	*	13.2574	13.2574	Distal Intergenic	6	18198331	18207484	9154	1	ENSCJAG00000012881	12429	NA	NA	NA	1	12429
6	18216908	18217865	958	*	17.1723	17.1945	Distal Intergenic	6	18198331	18207484	9154	1	ENSCJAG00000012881	18577	NA	NA	NA	2	18577
6	18218178	18219261	1084	*	17.2736	17.2791	Distal Intergenic	6	18198331	18207484	9154	1	ENSCJAG00000012881	19847	NA	NA	NA	2	19847
6	18316025	18317542	1518	*	38.1385	39.0397	Promoter (<=1kb)	6	18219474	18316798	97325	2	ENSCJAG00000012895	0	NA	NA	NA	8	0
6	18409010	18409639	630	*	19.2528	19.2528	Distal Intergenic	6	18425594	18425755	162	1	ENSCJAG00000024068	-15955	118155162	LOC118155162	U1 spliceosomal RNA	3	15955
6	18426266	18426851	586	*	10.4969	10.4969	Promoter (<=1kb)	6	18425594	18425755	162	1	ENSCJAG00000024068	672	118155162	LOC118155162	U1 spliceosomal RNA	0	672
6	18464588	18465809	1222	*	36.2224	36.2224	Distal Intergenic	6	18484878	18485175	298	1	ENSCJAG00000037678	-19069	NA	NA	NA	7	19069
6	18498875	18499708	834	*	26.6488	26.6488	Promoter (<=1kb)	6	18499096	18512195	13100	1	ENSCJAG00000012940	0	NA	NA	NA	5	0
6	18508202	18509305	1104	*	29.8406	29.8406	Intron (ENSCJAT00000025081/ENSCJAG00000012940, intron 5 of 5)	6	18499096	18512195	13100	1	ENSCJAG00000012940	9106	NA	NA	NA	6	9106
6	18707308	18707959	652	*	12.1819	12.1819	Distal Intergenic	6	18741468	18760093	18626	2	ENSCJAG00000034923	52134	100409494	ISG20	interferon stimulated exonuclease gene 20	0	52134
6	18715445	18716162	718	*	23.8781	23.8781	Distal Intergenic	6	18741468	18760093	18626	2	ENSCJAG00000034923	43931	100409494	ISG20	interferon stimulated exonuclease gene 20	4	43931
6	18748652	18749367	716	*	18.712	18.712	Intron (ENSCJAT00000025213/ENSCJAG00000034923, intron 2 of 3)	6	18741468	18760093	18626	2	ENSCJAG00000034923	10726	100409494	ISG20	interferon stimulated exonuclease gene 20	3	10726
6	18762012	18762987	976	*	28.0485	28.0485	Promoter (1-2kb)	6	18741468	18760093	18626	2	ENSCJAG00000034923	-1919	100409494	ISG20	interferon stimulated exonuclease gene 20	5	1919
6	18777511	18778572	1062	*	34.6456	34.6456	Distal Intergenic	6	18767577	18773383	5807	2	ENSCJAG00000012988	-4128	NA	NA	NA	7	4128
6	18825016	18825917	902	*	27.5865	27.5865	Promoter (<=1kb)	6	18825551	18868710	43160	1	ENSCJAG00000012996	0	100410207	DET1	DET1 partner of COP1 E3 ubiquitin ligase	5	0
6	18910309	18911310	1002	*	26.9172	26.9172	Promoter (<=1kb)	6	18901628	18910485	8858	2	ENSCJAG00000013012	0	100412007	MRPS11	mitochondrial ribosomal protein S11	5	0
6	19128148	19129117	970	*	19.8988	19.8988	Intron (ENSCJAT00000025436/ENSCJAG00000013026, intron 2 of 18)	6	19118965	19511893	392929	1	ENSCJAG00000013026	9183	100413191	NTRK3	neurotrophic receptor tyrosine kinase 3	3	9183
6	19339219	19340104	886	*	23.2453	23.2453	Intron (ENSCJAT00000025436/ENSCJAG00000013026, intron 12 of 18)	6	19400049	19400181	133	2	ENSCJAG00000023854	60077	NA	NA	NA	4	60077
6	19351062	19351721	660	*	17.2785	17.2785	Intron (ENSCJAT00000025436/ENSCJAG00000013026, intron 13 of 18)	6	19400049	19400181	133	2	ENSCJAG00000023854	48460	NA	NA	NA	2	48460
6	20368401	20369930	1530	*	39.0857	39.7079	Distal Intergenic	6	20623650	20625718	2069	1	ENSCJAG00000013141	-253720	NA	NA	NA	8	253720
6	20681747	20682546	800	*	22.8279	22.8279	Intron (ENSCJAT00000025530/ENSCJAG00000013146, intron 21 of 21)	6	20623650	20625718	2069	1	ENSCJAG00000013141	58097	NA	NA	NA	4	58097
6	20711137	20711824	688	*	17.9449	17.9449	Intron (ENSCJAT00000025530/ENSCJAG00000013146, intron 21 of 21)	6	20623650	20625718	2069	1	ENSCJAG00000013141	87487	NA	NA	NA	2	87487
6	21227728	21228591	864	*	21.4236	21.4236	Distal Intergenic	6	21120838	21131839	11002	2	ENSCJAG00000035816	-95889	NA	NA	NA	4	95889
6	21456407	21457342	936	*	24.0188	24.0188	Distal Intergenic	6	21434802	21446601	11800	1	ENSCJAG00000021976	21605	NA	NA	NA	4	21605
6	21559408	21559981	574	*	13.5171	13.5171	Intron (ENSCJAT00000018357/ENSCJAG00000009388, intron 13 of 41)	6	21551649	21551754	106	1	ENSCJAG00000034121	7759	NA	NA	NA	1	7759
6	21685157	21685680	524	*	12.6276	12.6276	Intron (ENSCJAT00000018357/ENSCJAG00000009388, intron 3 of 41)	6	21639997	21640103	107	1	ENSCJAG00000029713	45160	NA	NA	NA	1	45160
6	21787522	21789095	1574	*	43.1261	43.4619	Promoter (<=1kb)	6	21459140	21788444	329305	2	ENSCJAG00000009388	0	100390018	AKAP13	A-kinase anchoring protein 13	9	0
6	21823654	21825053	1400	*	38.9988	38.9988	Distal Intergenic	6	21793269	21793958	690	1	ENSCJAG00000032390	30385	NA	NA	NA	8	30385
6	21867577	21868446	870	*	21.2729	21.2729	Intron (ENSCJAT00000057634/ENSCJAG00000016215, intron 1 of 8)	6	21852229	21911522	59294	2	ENSCJAG00000016215	43076	100391454	SLC28A1	solute carrier family 28 member 1	3	43076
6	22053153	22055187	2035	*	51.7026	52.2341	Distal Intergenic	6	22000602	22021210	20609	2	ENSCJAG00000016173	-31943	100400160	ZNF592	zinc finger protein 592	9	31943
6	22089283	22090288	1006	*	30.2611	30.2611	Promoter (<=1kb)	6	22089690	22135167	45478	1	ENSCJAG00000016146	0	100392559	SEC11A	SEC11 homolog A, signal peptidase complex subunit	6	0
6	22147521	22148662	1142	*	29.6746	29.6746	Promoter (<=1kb)	6	22148102	22161456	13355	1	ENSCJAG00000016128	0	100392928	WDR73	WD repeat domain 73	6	0
6	22179609	22180766	1158	*	38.6064	38.6064	Intron (ENSCJAT00000031297/ENSCJAG00000016048, intron 11 of 11)	6	22211517	22211813	297	1	ENSCJAG00000035753	-30751	NA	NA	NA	8	30751
6	22214596	22215687	1092	*	33.1298	33.1298	Promoter (<=1kb)	6	22191867	22215091	23225	2	ENSCJAG00000016119	0	100393299	ZSCAN2	zinc finger and SCAN domain containing 2	7	0
6	22222335	22223194	860	*	25.7242	25.7242	Intron (ENSCJAT00000031297/ENSCJAG00000016048, intron 11 of 11)	6	22191867	22215091	23225	2	ENSCJAG00000016119	-7244	100393299	ZSCAN2	zinc finger and SCAN domain containing 2	5	7244
6	22231884	22232815	932	*	39.787	39.787	Promoter (<=1kb)	6	22228384	22232396	4013	2	ENSCJAG00000016113	0	100385614	LOC100385614	40S ribosomal protein S17	8	0
6	22268554	22269639	1086	*	30.7948	30.7948	5' UTR	6	22276942	22277105	164	2	ENSCJAG00000027271	7466	NA	NA	NA	6	7466
6	22345591	22346244	654	*	19.9792	20.1075	Promoter (<=1kb)	6	22121532	22346268	224737	2	ENSCJAG00000016048	24	100393658	CPEB1	cytoplasmic polyadenylation element binding protein 1	3	24
6	22346546	22347135	590	*	11.4298	11.6684	Promoter (<=1kb)	6	22121532	22346268	224737	2	ENSCJAG00000016048	-278	100393658	CPEB1	cytoplasmic polyadenylation element binding protein 1	0	278
6	22424305	22425130	826	*	22.3404	22.3404	Distal Intergenic	6	22431148	22431274	127	1	ENSCJAG00000028468	-6018	NA	NA	NA	4	6018
6	22489442	22490937	1496	*	47.8807	48.4099	Promoter (<=1kb)	6	22490064	22515762	25699	1	ENSCJAG00000015916	0	100401995	WHAMM	WASP homolog associated with actin, golgi membranes and microtubules	9	0
6	22517414	22518243	830	*	22.256	22.256	Distal Intergenic	6	22498845	22498946	102	1	ENSCJAG00000031945	18569	NA	NA	NA	4	18569
6	22674352	22675329	978	*	18.8577	18.8577	Distal Intergenic	6	22677350	22678676	1327	1	ENSCJAG00000015882	-2021	100396902	RAMAC	RNA guanine-7 methyltransferase activating subunit	3	2021
6	22699744	22700837	1094	*	26.5054	26.5054	Promoter (<=1kb)	6	22677314	22700114	22801	2	ENSCJAG00000015877	0	100396546	C6H15orf40	chromosome 6 C15orf40 homolog	5	0
6	22764921	22766410	1490	*	46.7373	46.7373	Promoter (<=1kb)	6	22705447	22765880	60434	2	ENSCJAG00000015841	0	NA	NA	NA	9	0
6	22911643	22912454	812	*	39.0156	39.0156	Promoter (<=1kb)	6	22832379	22912164	79786	2	ENSCJAG00000015775	0	100398472	HDGFL3	HDGF like 3	8	0
6	23064673	23065498	826	*	18.7342	18.7342	Distal Intergenic	6	23135656	23288586	152931	1	ENSCJAG00000015730	-70158	NA	NA	NA	3	70158
6	23135071	23136510	1440	*	44.4596	44.558	Promoter (<=1kb)	6	23135656	23288586	152931	1	ENSCJAG00000015730	0	NA	NA	NA	9	0
6	23235807	23236642	836	*	17.3545	17.3545	Exon (ENSCJAT00000030653/ENSCJAG00000015730, exon 2 of 9)	6	23286464	23286548	85	2	ENSCJAG00000028079	49906	NA	NA	NA	2	49906
6	23247521	23248570	1050	*	27.1971	27.1971	Exon (ENSCJAT00000030653/ENSCJAG00000015730, exon 5 of 9)	6	23286464	23286548	85	2	ENSCJAG00000028079	37978	NA	NA	NA	5	37978
6	23813279	23814612	1334	*	41.2115	41.2115	Promoter (<=1kb)	6	23813828	23936387	122560	1	ENSCJAG00000015607	0	NA	NA	NA	8	0
6	23869636	23870207	572	*	10.5936	10.5936	Intron (ENSCJAT00000030501/ENSCJAG00000015607, intron 15 of 19)	6	23893838	23894001	164	1	ENSCJAG00000024088	-23631	NA	NA	NA	0	23631
6	23991943	23992492	550	*	12.4059	12.4059	Distal Intergenic	6	24036844	24041418	4575	1	ENSCJAG00000008043	-44352	100403790	MEX3B	mex-3 RNA binding family member B	1	44352
6	24035421	24036988	1568	*	42.0163	43.1918	Promoter (<=1kb)	6	24036844	24041418	4575	1	ENSCJAG00000008043	0	100403790	MEX3B	mex-3 RNA binding family member B	8	0
6	24333587	24334352	766	*	12.4741	12.4741	Distal Intergenic	6	24245132	24247195	2064	2	ENSCJAG00000031864	-86392	NA	NA	NA	1	86392
6	24619976	24620573	598	*	7.66653	7.66653	Distal Intergenic	6	24668795	24671285	2491	2	ENSCJAG00000033489	50712	NA	NA	NA	0	50712
6	24762892	24763547	656	*	15.5296	15.5296	Exon (ENSCJAT00000015637/ENSCJAG00000007980, exon 20 of 24)	6	24774335	24789545	15211	1	ENSCJAG00000007965	-10788	NA	NA	NA	2	10788
6	24773759	24774934	1176	*	22.7539	22.7539	Promoter (<=1kb)	6	24774335	24789545	15211	1	ENSCJAG00000007965	0	NA	NA	NA	4	0
6	24892634	24893377	744	*	19.6802	19.6802	Distal Intergenic	6	24655014	24877697	222684	2	ENSCJAG00000007856	-14937	100405604	IL16	interleukin 16	3	14937
6	24901208	24901769	562	*	13.584	13.584	Distal Intergenic	6	24655014	24877697	222684	2	ENSCJAG00000007856	-23511	100405604	IL16	interleukin 16	1	23511
6	24914315	24914904	590	*	10.6068	10.6068	Distal Intergenic	6	24655014	24877697	222684	2	ENSCJAG00000007856	-36618	100405604	IL16	interleukin 16	0	36618
6	24928378	24929737	1360	*	24.3037	24.3037	Distal Intergenic	6	24952665	24966715	14051	2	ENSCJAG00000007830	36978	NA	NA	NA	4	36978
6	24966360	24966993	634	*	19.9343	19.9343	Promoter (<=1kb)	6	24952665	24966715	14051	2	ENSCJAG00000007830	0	NA	NA	NA	3	0
6	25040633	25041220	588	*	15.3916	15.3916	Distal Intergenic	6	25102112	25105742	3631	2	ENSCJAG00000007827	64522	100405975	TLNRD1	talin rod domain containing 1	1	64522
6	25088684	25090115	1432	*	21.0856	21.0856	Distal Intergenic	6	25102112	25105742	3631	2	ENSCJAG00000007827	15627	100405975	TLNRD1	talin rod domain containing 1	3	15627
