seqnames	start	end	width	strand	tvalue	score	numOfTSS	overlapTSS	group	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	absDistToTSS
chr2	220461996	220463501	1506	*	46.8447	46.8447	1	overlapTSS	8	Promoter (<=1kb)	2	220462582	220481173	18592	1	ENSG00000144589	0	114790	STK11IP	serine/threonine kinase 11 interacting protein	0
chr1	46049347	46050928	1582	*	45.573	46.8476	5	overlapTSS	8	Promoter (<=1kb)	1	46049518	46084566	35049	1	ENSG00000132780	0	4678	NASP	nuclear autoantigenic sperm protein	0
chr1	236029374	236030959	1586	*	46.6161	46.8511	0	not	8	5' UTR	1	236026688	236026737	50	2	ENSG00000252056	-2637	NA	NA	NA	2637
chr1	243650257	243651810	1554	*	46.8537	46.8537	1	overlapTSS	8	3' UTR	1	243708834	243711631	2798	1	ENSG00000236031	-57024	NA	NA	NA	57024
chr10	105210721	105212280	1560	*	45.8549	46.8538	3	overlapTSS	8	Promoter (<=1kb)	10	105212603	105222452	9850	1	ENSG00000234699	-323	NA	NA	NA	323
chr19	36705006	36706587	1582	*	46.5589	46.8551	2	overlapTSS	8	Promoter (<=1kb)	19	36705504	36729676	24173	1	ENSG00000167635	0	7705	ZNF146	zinc finger protein 146	0
chr3	197281140	197282529	1390	*	46.8551	46.8551	0	not	8	5' UTR	3	197236654	197300194	63541	2	ENSG00000161267	17665	622	BDH1	3-hydroxybutyrate dehydrogenase 1	17665
chr3	40350508	40352041	1534	*	46.8578	46.8578	1	overlapTSS	8	Promoter (<=1kb)	3	40351175	40353915	2741	1	ENSG00000114784	0	10289	EIF1B	eukaryotic translation initiation factor 1B	0
chr12	6874838	6876223	1386	*	46.859	46.8591	3	overlapTSS	8	Promoter (<=1kb)	12	6874682	6880116	5435	1	ENSG00000159335	156	5763	PTMS	parathymosin	156
chr4	1713517	1715052	1536	*	46.238	46.8594	2	overlapTSS	8	Promoter (<=1kb)	4	1694527	1714282	19756	2	ENSG00000163950	0	7884	SLBP	stem-loop binding protein	0
chr8	74790134	74791625	1492	*	46.8613	46.8613	1	overlapTSS	8	Promoter (<=1kb)	8	74692332	74791145	98814	2	ENSG00000104343	0	55284	UBE2W	ubiquitin conjugating enzyme E2 W	0
chr2	200327447	200328880	1434	*	46.8642	46.8642	0	not	8	Intron (ENST00000441234/ENSG00000225953, intron 1 of 3)	2	200322423	200341658	19236	1	ENSG00000225953	5024	150538	SATB2-AS1	SATB2 antisense RNA 1	5024
chr17	27037502	27039085	1584	*	45.9838	46.8682	0	not	8	Promoter (<=1kb)	17	27030215	27038872	8658	2	ENSG00000167525	0	147011	PROCA1	protein interacting with cyclin A1	0
chr8	22033650	22035187	1538	*	46.8699	46.8699	0	not	8	3' UTR	8	22026851	22029223	2373	1	ENSG00000177725	6799	NA	NA	NA	6799
chr9	127630668	127632159	1492	*	46.8702	46.8702	1	overlapTSS	8	5' UTR	9	127624409	127640003	15595	1	ENSG00000136950	6259	81873	ARPC5L	actin related protein 2/3 complex subunit 5 like	6259
chr12	96793531	96795014	1484	*	46.8714	46.8714	0	not	8	Promoter (<=1kb)	12	96672039	96794338	122300	2	ENSG00000059758	0	5128	CDK17	cyclin dependent kinase 17	0
chr6	153451928	153453067	1140	*	46.8729	46.8729	0	not	8	Promoter (<=1kb)	6	153325594	153452384	126791	2	ENSG00000091844	0	26575	RGS17	regulator of G protein signaling 17	0
chr2	219827422	219828969	1548	*	46.8772	46.8778	0	not	8	Promoter (<=1kb)	2	219809351	219826625	17275	2	ENSG00000235024	-797	NA	NA	NA	797
chr9	15422051	15423618	1568	*	46.1197	46.8784	2	overlapTSS	8	Promoter (<=1kb)	9	15422702	15465951	43250	1	ENSG00000164975	0	6619	SNAPC3	small nuclear RNA activating complex polypeptide 3	0
chr6	124123657	124125228	1572	*	46.239	46.8797	2	overlapTSS	8	Promoter (<=1kb)	6	124125286	125146803	1021518	1	ENSG00000188580	-58	154215	NKAIN2	sodium/potassium transporting ATPase interacting 2	58
chr11	64645543	64647124	1582	*	46.1888	46.881	0	not	8	Promoter (1-2kb)	11	64649007	64649417	411	1	ENSG00000230835	-1883	NA	NA	NA	1883
chrX	23760763	23762178	1416	*	46.8865	46.8865	0	not	8	5' UTR	23	23774289	23774398	110	1	ENSG00000263425	-12111	NA	NA	NA	12111
chr7	116446789	116448066	1278	*	46.8891	46.8891	0	not	8	Distal Intergenic	7	116451124	116562103	110980	1	ENSG00000198898	-3058	830	CAPZA2	capping actin protein of muscle Z-line subunit alpha 2	3058
chr15	59062884	59064469	1586	*	46.0911	46.8893	2	overlapTSS	8	Promoter (<=1kb)	15	59063391	59154099	90709	1	ENSG00000128923	0	54629	MINDY2	MINDY lysine 48 deubiquitinase 2	0
chr17	37616910	37618493	1584	*	46.8898	46.8898	2	overlapTSS	8	Promoter (<=1kb)	17	37617764	37721160	103397	1	ENSG00000167258	0	51755	CDK12	cyclin dependent kinase 12	0
chr10	104226854	104228437	1584	*	46.4566	46.89	0	not	8	Exon (ENST00000450947/ENSG00000138111, exon 2 of 5)	10	104221149	104236802	15654	1	ENSG00000138111	5705	79847	MFSD13A	major facilitator superfamily domain containing 13A	5705
chr1	224543871	224545284	1414	*	46.8939	46.8939	4	overlapTSS	8	Promoter (<=1kb)	1	224544552	224567161	22610	1	ENSG00000143771	0	29097	CNIH4	cornichon family AMPA receptor auxiliary protein 4	0
chr4	698678	700263	1586	*	46.8012	46.8947	3	overlapTSS	8	Promoter (<=1kb)	4	699537	764428	64892	1	ENSG00000185619	0	10336	PCGF3	polycomb group ring finger 3	0
chr4	26858633	26860060	1428	*	46.8957	46.8957	1	overlapTSS	8	Promoter (<=1kb)	4	26859300	27027003	167704	1	ENSG00000109689	0	57620	STIM2	stromal interaction molecule 2	0
chr19	23257392	23258963	1572	*	46.8961	46.8961	3	overlapTSS	8	Promoter (<=1kb)	19	23258012	23330021	72010	1	ENSG00000183850	0	100129543	ZNF730	zinc finger protein 730	0
chr8	38853792	38855347	1556	*	46.5102	46.8964	3	overlapTSS	8	Promoter (<=1kb)	8	38854388	38962663	108276	1	ENSG00000168615	0	8754	ADAM9	ADAM metallopeptidase domain 9	0
chr6	24774678	24776239	1562	*	46.4268	46.8987	3	overlapTSS	8	Promoter (<=1kb)	6	24775159	24786327	11169	1	ENSG00000112312	0	51053	GMNN	geminin DNA replication inhibitor	0
chr1	25070723	25072236	1514	*	46.0504	46.8996	1	overlapTSS	8	Promoter (<=1kb)	1	25071848	25170815	98968	1	ENSG00000169504	0	25932	CLIC4	chloride intracellular channel 4	0
chr22	36877449	36878634	1186	*	46.8999	46.8999	0	not	8	Promoter (<=1kb)	22	36863083	36878077	14995	2	ENSG00000100348	0	25828	TXN2	thioredoxin 2	0
chr20	3995694	3997015	1322	*	46.9008	46.9008	0	not	8	Promoter (<=1kb)	20	3907956	3996229	88274	2	ENSG00000101236	0	11237	RNF24	ring finger protein 24	0
chr3	51421843	51423384	1542	*	46.2443	46.9013	1	overlapTSS	8	Promoter (<=1kb)	3	51422478	51426828	4351	1	ENSG00000145050	0	7873	MANF	mesencephalic astrocyte derived neurotrophic factor	0
chr2	128458645	128460186	1542	*	46.4219	46.9039	2	overlapTSS	8	Promoter (<=1kb)	2	128458597	128461385	2789	1	ENSG00000173349	48	84826	SFT2D3	SFT2 domain containing 3	48
chr4	151935990	151937561	1572	*	46.1027	46.9073	0	not	8	Promoter (<=1kb)	4	151185594	151936879	751286	2	ENSG00000198589	0	987	LRBA	LPS responsive beige-like anchor protein	0
chr11	63766314	63767881	1568	*	46.2654	46.9088	1	overlapTSS	8	3' UTR	11	63753325	63769283	15959	1	ENSG00000167770	12989	55611	OTUB1	OTU deubiquitinase, ubiquitin aldehyde binding 1	12989
chr1	8020944	8022481	1538	*	46.3289	46.909	5	overlapTSS	8	5' UTR	1	8014351	8045565	31215	1	ENSG00000116288	6593	11315	PARK7	Parkinsonism associated deglycase	6593
chr4	39528583	39530162	1580	*	46.4583	46.9091	1	overlapTSS	8	Promoter (<=1kb)	4	39500375	39529931	29557	2	ENSG00000109814	0	7358	UGDH	UDP-glucose 6-dehydrogenase	0
chr19	48902337	48903904	1568	*	46.1391	46.911	0	not	8	Intron (ENST00000263269/ENSG00000105464, intron 2 of 12)	19	48898132	48948188	50057	1	ENSG00000105464	4205	2906	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D	4205
chr22	32072213	32073480	1268	*	46.9156	46.9156	0	not	8	3' UTR	22	32014477	32058418	43942	2	ENSG00000241878	-13795	23761	PISD	phosphatidylserine decarboxylase	13795
chr11	16946485	16948040	1556	*	45.8029	46.9185	0	not	8	Intron (ENST00000531066/ENSG00000166689, intron 3 of 26)	11	16995968	16996035	68	2	ENSG00000251928	47995	NA	NA	NA	47995
chr17	38473625	38475002	1378	*	46.9188	46.9188	3	overlapTSS	8	5' UTR	17	38465444	38513094	47651	1	ENSG00000131759	8181	5914	RARA	retinoic acid receptor alpha	8181
chr18	61637036	61638587	1552	*	46.5413	46.9233	5	overlapTSS	8	Promoter (<=1kb)	18	61637159	61672278	35120	1	ENSG00000166401	0	5271	SERPINB8	serpin family B member 8	0
chr7	43622005	43623588	1584	*	46.737	46.9298	1	overlapTSS	8	Promoter (<=1kb)	7	43622357	43666385	44029	1	ENSG00000164543	0	9263	STK17A	serine/threonine kinase 17a	0
chr17	21116951	21118330	1380	*	46.9304	46.9304	2	overlapTSS	8	Promoter (<=1kb)	17	21100593	21117937	17345	2	ENSG00000178307	0	8834	TMEM11	transmembrane protein 11	0
chr1	3773220	3774421	1202	*	46.9336	46.9336	4	overlapTSS	8	Promoter (<=1kb)	1	3728645	3773778	45134	2	ENSG00000116198	0	9731	CEP104	centrosomal protein 104	0
chr1	173836962	173838489	1528	*	46.3497	46.9373	5	overlapTSS	8	Promoter (<=1kb)	1	173837220	173872687	35468	1	ENSG00000185278	0	84614	ZBTB37	zinc finger and BTB domain containing 37	0
chr19	54959620	54961099	1480	*	46.9436	46.9436	4	overlapTSS	8	Promoter (<=1kb)	19	54960065	54973217	13153	1	ENSG00000167615	0	114823	LENG8	leukocyte receptor cluster member 8	0
chr11	65655240	65656703	1464	*	46.9501	46.9501	1	overlapTSS	8	Promoter (<=1kb)	11	65651212	65656010	4799	2	ENSG00000172500	0	9158	FIBP	FGF1 intracellular binding protein	0
chr12	27396390	27397917	1528	*	46.9517	46.9517	1	overlapTSS	8	Promoter (<=1kb)	12	27396901	27478892	81992	1	ENSG00000211455	0	23012	STK38L	serine/threonine kinase 38 like	0
chr16	58033843	58035422	1580	*	46.4108	46.9524	5	overlapTSS	8	Promoter (<=1kb)	16	58028572	58034357	5786	2	ENSG00000166188	0	57567	ZNF319	zinc finger protein 319	0
chr8	145691174	145692757	1584	*	45.9724	46.9532	6	overlapTSS	8	Promoter (<=1kb)	8	145691426	145699585	8160	1	ENSG00000167702	0	90990	KIFC2	kinesin family member C2	0
chrY	13487344	13488399	1056	*	46.9157	46.9546	0	not	8	Promoter (<=1kb)	24	13488005	13489271	1267	1	ENSG00000258991	0	NA	NA	NA	0
chr2	232062842	232063949	1108	*	46.9564	46.9564	2	overlapTSS	8	Promoter (<=1kb)	2	232063260	232239548	176289	1	ENSG00000135931	0	80210	ARMC9	armadillo repeat containing 9	0
chr16	29873743	29875280	1538	*	46.3391	46.9569	1	overlapTSS	8	Promoter (<=1kb)	16	29869678	29875057	5380	2	ENSG00000103502	0	10423	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	0
chr19	6110063	6111422	1360	*	46.9569	46.9569	1	overlapTSS	8	Promoter (<=1kb)	19	6109333	6125808	16476	1	ENSG00000267299	730	NA	NA	NA	730
chr2	44395336	44396879	1544	*	46.4173	46.9607	6	overlapTSS	8	Promoter (<=1kb)	2	44394764	44395998	1235	2	ENSG00000273106	0	NA	NA	NA	0
chrX	154298821	154300400	1580	*	46.5207	46.9614	7	overlapTSS	8	Promoter (<=1kb)	23	154289897	154299637	9741	2	ENSG00000182712	0	100272147	CMC4	C-X9-C motif containing 4	0
chr12	112545644	112547223	1580	*	46.3111	46.9644	0	not	8	Promoter (<=1kb)	12	112464500	112546826	82327	2	ENSG00000111300	0	80018	NAA25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit	0
chr12	56511203	56512754	1552	*	46.9167	46.968	6	overlapTSS	8	Promoter (<=1kb)	12	56511943	56516278	4336	1	ENSG00000135482	0	84872	ZC3H10	zinc finger CCCH-type containing 10	0
chr10	95255655	95256920	1266	*	46.9681	46.9681	1	overlapTSS	8	Promoter (<=1kb)	10	95256389	95288849	32461	1	ENSG00000138180	0	55165	CEP55	centrosomal protein 55	0
chr20	35723498	35724955	1458	*	46.5726	46.9696	1	overlapTSS	8	Promoter (<=1kb)	20	35624752	35724398	99647	2	ENSG00000080839	0	5933	RBL1	RB transcriptional corepressor like 1	0
chr16	89573925	89575482	1558	*	46.9408	46.9739	10	overlapTSS	8	5' UTR	16	89558425	89570868	12444	2	ENSG00000261118	-3057	NA	NA	NA	3057
chr22	31030821	31032402	1582	*	46.1605	46.9759	2	overlapTSS	8	Promoter (<=1kb)	22	31031639	31065003	33365	1	ENSG00000100036	0	339665	SLC35E4	solute carrier family 35 member E4	0
chr6	119214451	119216010	1560	*	46.6027	46.9772	1	overlapTSS	8	Promoter (<=1kb)	6	119215384	119230332	14949	1	ENSG00000111875	0	25842	ASF1A	anti-silencing function 1A histone chaperone	0
chr16	85568519	85570044	1526	*	45.8239	46.982	0	not	8	Distal Intergenic	16	85613615	85617177	3563	2	ENSG00000270124	47133	NA	NA	NA	47133
chr7	151216435	151217880	1446	*	46.9842	46.9842	0	not	8	Promoter (<=1kb)	7	151163098	151217206	54109	2	ENSG00000106615	0	6009	RHEB	Ras homolog, mTORC1 binding	0
chr3	25824219	25825804	1586	*	46.2837	46.99	0	not	8	Promoter (<=1kb)	3	25824408	25836025	11618	1	ENSG00000151093	0	54995	OXSM	3-oxoacyl-ACP synthase, mitochondrial	0
chr14	39571482	39573031	1550	*	46.5611	46.9915	1	overlapTSS	8	Promoter (<=1kb)	14	39572344	39573016	673	1	ENSG00000258651	0	105370458	SEC23A-AS1	SEC23A antisense RNA 1	0
chr3	113774783	113776194	1412	*	46.9917	46.9917	4	overlapTSS	8	Promoter (<=1kb)	3	113682984	113775460	92477	2	ENSG00000163617	0	57577	CCDC191	coiled-coil domain containing 191	0
chr10	127407499	127409060	1562	*	46.9936	46.9936	3	overlapTSS	8	Promoter (<=1kb)	10	127408084	127452712	44629	1	ENSG00000107938	0	26098	EDRF1	erythroid differentiation regulatory factor 1	0
chr19	12661480	12663055	1576	*	46.1875	46.9956	2	overlapTSS	8	Promoter (<=1kb)	19	12572373	12662288	89916	2	ENSG00000196826	0	NA	NA	NA	0
chr14	81686514	81688079	1566	*	46.6829	46.9958	1	overlapTSS	8	Promoter (<=1kb)	14	81641796	81687721	45926	2	ENSG00000165417	0	2957	GTF2A1	general transcription factor IIA subunit 1	0
chr10	104401499	104403012	1514	*	46.8401	46.9996	3	overlapTSS	8	Promoter (<=1kb)	10	104402549	104403897	1349	2	ENSG00000272933	885	NA	NA	NA	885
chr4	115519170	115520647	1478	*	47.0018	47.0018	1	overlapTSS	8	Promoter (<=1kb)	4	115519611	115599380	79770	1	ENSG00000174607	0	7368	UGT8	UDP glycosyltransferase 8	0
chr12	56693403	56694986	1584	*	46.3755	47.0045	2	overlapTSS	8	Promoter (<=1kb)	12	56665483	56694176	28694	2	ENSG00000062485	0	1431	CS	citrate synthase	0
chr9	140094596	140096115	1520	*	46.6274	47.0046	0	not	8	5' UTR	9	140086069	140098645	12577	2	ENSG00000176058	2530	286262	TPRN	taperin	2530
chr6	34359924	34361069	1146	*	47.0098	47.0098	0	not	8	Promoter (<=1kb)	6	34247456	34360451	112996	2	ENSG00000272325	0	11165	NUDT3	nudix hydrolase 3	0
chr22	24407151	24408556	1406	*	47.0128	47.0128	4	overlapTSS	8	Promoter (<=1kb)	22	24407642	24574596	166955	1	ENSG00000099991	0	23523	CABIN1	calcineurin binding protein 1	0
chr12	9101652	9103195	1544	*	46.7517	47.0163	0	not	8	Promoter (<=1kb)	12	9092959	9102551	9593	2	ENSG00000003056	0	4074	M6PR	mannose-6-phosphate receptor, cation dependent	0
chr9	98079016	98080523	1508	*	47.0186	47.0186	0	not	8	Promoter (<=1kb)	9	97861336	98079991	218656	2	ENSG00000158169	0	2176	FANCC	FA complementation group C	0
chr7	2353382	2354945	1564	*	47.0187	47.0187	0	not	8	5' UTR	7	2327550	2328063	514	1	ENSG00000271098	25832	NA	NA	NA	25832
chr2	73339668	73340897	1230	*	47.0048	47.0212	1	overlapTSS	8	Promoter (<=1kb)	2	73340146	73343035	2890	1	ENSG00000272702	0	NA	NA	NA	0
chr6	114663461	114665044	1584	*	46.7026	47.0222	0	not	8	Promoter (<=1kb)	6	114376750	114664209	287460	2	ENSG00000249853	0	222537	HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5	0
chr1	153580519	153582104	1586	*	46.1262	47.0244	4	overlapTSS	8	5' UTR	1	153579362	153585621	6260	2	ENSG00000188643	3517	140576	S100A16	S100 calcium binding protein A16	3517
chr16	1813176	1814701	1526	*	47.0248	47.0248	0	not	8	Exon (ENST00000250894/ENSG00000138834, exon 17 of 32)	16	1820287	1821731	1445	2	ENSG00000103024	7030	4832	NME3	NME/NM23 nucleoside diphosphate kinase 3	7030
chr17	39949562	39951145	1584	*	46.3539	47.0265	0	not	8	Distal Intergenic	17	39775692	39943183	167492	2	ENSG00000173801	-6379	3728	JUP	junction plakoglobin	6379
chr19	662660	663965	1306	*	46.5473	47.0317	1	overlapTSS	8	Promoter (<=1kb)	19	647526	663277	15752	2	ENSG00000070423	0	55658	RNF126	ring finger protein 126	0
chr18	21165879	21167256	1378	*	46.8096	47.0341	0	not	8	Promoter (<=1kb)	18	21086148	21166862	80715	2	ENSG00000141458	0	4864	NPC1	NPC intracellular cholesterol transporter 1	0
chr4	80993128	80994711	1584	*	45.9095	47.035	0	not	8	5' UTR	4	81000686	81002276	1591	1	ENSG00000236530	-5975	NA	NA	NA	5975
chr5	70882346	70883859	1514	*	47.0371	47.0371	3	overlapTSS	8	Promoter (<=1kb)	5	70883115	70954531	71417	1	ENSG00000131844	0	64087	MCCC2	methylcrotonoyl-CoA carboxylase 2	0
chr2	32581413	32582988	1576	*	45.7546	47.0426	1	overlapTSS	8	Promoter (<=1kb)	2	32582096	32843966	261871	1	ENSG00000115760	0	57448	BIRC6	baculoviral IAP repeat containing 6	0
chr11	123300786	123302349	1564	*	47.0459	47.0459	3	overlapTSS	8	Promoter (<=1kb)	11	123301058	123306427	5370	1	ENSG00000254667	0	NA	NA	NA	0
chr19	8509051	8510456	1406	*	47.0473	47.0473	4	overlapTSS	8	Promoter (<=1kb)	19	8509651	8553998	44348	1	ENSG00000099783	0	4670	HNRNPM	heterogeneous nuclear ribonucleoprotein M	0
chr7	63385441	63387008	1568	*	46.1168	47.0491	2	overlapTSS	8	Promoter (<=1kb)	7	63385165	63386684	1520	2	ENSG00000227910	0	NA	NA	NA	0
chr6	24666411	24667956	1546	*	47.0493	47.0493	2	overlapTSS	8	Promoter (<=1kb)	6	24650205	24667261	17057	2	ENSG00000111802	0	51567	TDP2	tyrosyl-DNA phosphodiesterase 2	0
chr4	40858764	40859673	910	*	47.0501	47.0501	0	not	8	5' UTR	4	40870886	40870987	102	2	ENSG00000238351	11314	NA	NA	NA	11314
chr5	141195843	141197152	1310	*	47.0538	47.0538	0	not	8	Distal Intergenic	5	141232938	141258811	25874	2	ENSG00000156453	61659	5097	PCDH1	protocadherin 1	61659
chr1	159898834	159900401	1568	*	46.7216	47.0545	0	not	8	Exon (ENST00000496645/ENSG00000085552, exon 4 of 9)	1	159887897	159895522	7626	2	ENSG00000158710	-3312	8407	TAGLN2	transgelin 2	3312
chr1	10534297	10535824	1528	*	47.0597	47.0597	1	overlapTSS	8	Promoter (1-2kb)	1	10516579	10532583	16005	2	ENSG00000160049	-1714	1676	DFFA	DNA fragmentation factor subunit alpha	1714
chr19	41168428	41169991	1564	*	46.8262	47.0598	1	overlapTSS	8	Downstream (2-3kb)	19	41172596	41196877	24282	2	ENSG00000105245	26886	9253	NUMBL	NUMB like endocytic adaptor protein	26886
chr5	154025997	154027552	1556	*	47.0612	47.0612	0	not	8	Distal Intergenic	5	154065336	154065421	86	1	ENSG00000221552	-37784	100302284	MIR1303	microRNA 1303	37784
chr9	86570818	86572245	1428	*	47.0619	47.0619	0	not	8	Promoter (<=1kb)	9	86553226	86571901	18676	2	ENSG00000165118	0	84267	C9orf64	chromosome 9 open reading frame 64	0
chr15	99644771	99645960	1190	*	47.0639	47.0639	3	overlapTSS	8	Promoter (<=1kb)	15	99497378	99646030	148653	2	ENSG00000259475	70	NA	NA	NA	70
chr18	57566329	57567814	1486	*	46.4883	47.0697	2	overlapTSS	8	Promoter (<=1kb)	18	57567180	57571538	4359	1	ENSG00000141682	0	5366	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	0
chr6	34723902	34725481	1580	*	46.9575	47.0715	3	overlapTSS	8	Promoter (<=1kb)	6	34725183	34741571	16389	1	ENSG00000124562	0	6631	SNRPC	small nuclear ribonucleoprotein polypeptide C	0
chr21	33103954	33105203	1250	*	47.072	47.072	0	not	8	Promoter (<=1kb)	21	33043346	33104388	61043	2	ENSG00000156304	0	57466	SCAF4	SR-related CTD associated factor 4	0
chr12	52242170	52243193	1024	*	47.074	47.074	1	overlapTSS	8	Promoter (<=1kb)	12	52242007	52246513	4507	1	ENSG00000259887	163	105369971	FIGNL2-DT	FIGNL2 divergent transcript	163
chr10	94050017	94051554	1538	*	46.9944	47.0776	1	overlapTSS	8	Promoter (<=1kb)	10	93806449	94050844	244396	2	ENSG00000107864	0	22849	CPEB3	cytoplasmic polyadenylation element binding protein 3	0
chr3	140659964	140661217	1254	*	47.078	47.078	4	overlapTSS	8	Promoter (<=1kb)	3	140660672	140698775	38104	1	ENSG00000114120	0	55186	SLC25A36	solute carrier family 25 member 36	0
chr13	114238218	114239597	1380	*	47.0807	47.0807	1	overlapTSS	8	Promoter (<=1kb)	13	114239013	114295785	56773	1	ENSG00000198176	0	7027	TFDP1	transcription factor Dp-1	0
chr10	135088189	135089728	1540	*	45.7174	47.0809	0	not	8	Promoter (<=1kb)	10	135075907	135090372	14466	2	ENSG00000151651	644	101	ADAM8	ADAM metallopeptidase domain 8	644
chr5	133862003	133863574	1572	*	46.7545	47.0815	4	overlapTSS	8	Promoter (1-2kb)	5	133860003	133918918	58916	1	ENSG00000043143	2000	23338	JADE2	jade family PHD finger 2	2000
chr2	131862866	131864411	1546	*	46.0864	47.0841	8	overlapTSS	8	Promoter (<=1kb)	2	131862420	132111282	248863	1	ENSG00000115762	446	55041	PLEKHB2	pleckstrin homology domain containing B2	446
chr1	92406619	92408016	1398	*	47.0867	47.0867	1	overlapTSS	8	Promoter (1-2kb)	1	92404826	92405131	306	1	ENSG00000266532	1793	NA	NA	NA	1793
chr1	33207656	33209223	1568	*	46.9076	47.0881	1	overlapTSS	8	Promoter (<=1kb)	1	33207486	33240571	33086	1	ENSG00000162522	170	57648	KIAA1522	KIAA1522	170
chr8	56684900	56686439	1540	*	46.6386	47.0896	1	overlapTSS	8	Promoter (<=1kb)	8	56685701	56738007	52307	1	ENSG00000137574	0	96764	TGS1	trimethylguanosine synthase 1	0
chr3	51428001	51429582	1582	*	46.6285	47.0904	1	overlapTSS	8	Promoter (<=1kb)	3	51428731	51435330	6600	1	ENSG00000179837	0	NA	NA	NA	0
chr10	103989475	103991048	1574	*	46.0778	47.0912	2	overlapTSS	8	3' UTR	10	103986085	103989346	3262	1	ENSG00000119915	3390	83401	ELOVL3	ELOVL fatty acid elongase 3	3390
chr5	154237183	154238742	1560	*	46.653	47.1004	9	overlapTSS	8	Promoter (<=1kb)	5	154237113	154256353	19241	1	ENSG00000155508	70	9337	CNOT8	CCR4-NOT transcription complex subunit 8	70
chr4	126235709	126237284	1576	*	46.8126	47.1044	2	overlapTSS	8	Promoter (<=1kb)	4	126237554	126414087	176534	1	ENSG00000196159	-270	79633	FAT4	FAT atypical cadherin 4	270
chr1	224400178	224401761	1584	*	45.6108	47.1048	0	not	8	Promoter (<=1kb)	1	224396449	224400981	4533	2	ENSG00000232628	0	101927143	LOC101927143	uncharacterized LOC101927143	0
chr6	24720423	24722006	1584	*	45.9072	47.1102	1	overlapTSS	8	Promoter (<=1kb)	6	24705089	24721064	15976	2	ENSG00000112308	0	81688	C6orf62	chromosome 6 open reading frame 62	0
chr9	136222918	136224133	1216	*	47.1131	47.1131	1	overlapTSS	8	Promoter (<=1kb)	9	136218610	136223552	4943	2	ENSG00000148290	0	6834	SURF1	SURF1 cytochrome c oxidase assembly factor	0
chr19	35738965	35740474	1510	*	46.1884	47.1134	9	overlapTSS	8	Promoter (<=1kb)	19	35739233	35758867	19635	1	ENSG00000105699	0	51599	LSR	lipolysis stimulated lipoprotein receptor	0
chr1	41267523	41268630	1108	*	47.1137	47.1137	1	overlapTSS	8	Promoter (1-2kb)	1	41270518	41270811	294	1	ENSG00000264582	-1888	NA	NA	NA	1888
chr12	49735630	49737179	1550	*	46.5123	47.1181	0	not	8	Distal Intergenic	12	49740700	49751309	10610	1	ENSG00000178401	-3521	79962	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22	3521
chr19	41283352	41284905	1554	*	45.2692	47.1185	4	overlapTSS	8	Promoter (<=1kb)	19	41284121	41302847	18727	1	ENSG00000167578	0	53916	RAB4B	RAB4B, member RAS oncogene family	0
chr16	88636183	88637332	1150	*	47.1194	47.1194	2	overlapTSS	8	Promoter (<=1kb)	16	88636789	88698374	61586	1	ENSG00000158545	0	124245	ZC3H18	zinc finger CCCH-type containing 18	0
chr21	45719199	45720334	1136	*	47.1232	47.1232	2	overlapTSS	8	Promoter (<=1kb)	21	45719934	45747259	27326	1	ENSG00000141959	0	5211	PFKL	phosphofructokinase, liver type	0
chr9	131217731	131219310	1580	*	46.1612	47.1235	9	overlapTSS	8	Promoter (<=1kb)	9	131217465	131263571	46107	1	ENSG00000136811	266	4957	ODF2	outer dense fiber of sperm tails 2	266
chr11	1244902	1246475	1574	*	46.1986	47.1239	1	overlapTSS	8	Promoter (<=1kb)	11	1244296	1283406	39111	1	ENSG00000117983	606	727897	MUC5B	mucin 5B, oligomeric mucus/gel-forming	606
chr6	158588501	158590072	1572	*	46.8477	47.1259	2	overlapTSS	8	Promoter (<=1kb)	6	158530536	158589312	58777	2	ENSG00000122335	0	84947	SERAC1	serine active site containing 1	0
chr20	10413815	10415396	1582	*	46.6853	47.1263	1	overlapTSS	8	Promoter (<=1kb)	20	10381657	10414870	33214	2	ENSG00000125863	0	8195	MKKS	McKusick-Kaufman syndrome	0
chr12	498089	499248	1160	*	47.1264	47.1264	2	overlapTSS	8	Promoter (<=1kb)	12	389295	498620	109326	2	ENSG00000073614	0	5927	KDM5A	lysine demethylase 5A	0
chr14	50100341	50101912	1572	*	46.351	47.1282	0	not	8	Promoter (<=1kb)	14	50091892	50101948	10057	2	ENSG00000165506	36	55172	DNAAF2	dynein axonemal assembly factor 2	36
chr6	31939411	31940792	1382	*	47.1284	47.1284	5	overlapTSS	8	Promoter (<=1kb)	6	31937587	31940069	2483	2	ENSG00000204348	0	1797	DXO	decapping exoribonuclease	0
chr11	118481388	118482559	1172	*	47.1289	47.1289	0	not	8	Intron (ENST00000361417/ENSG00000019144, intron 1 of 23)	11	118477155	118528741	51587	1	ENSG00000019144	4233	23187	PHLDB1	pleckstrin homology like domain family B member 1	4233
